Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
6.083309,84.52,0.1449,4.830
6.166642,84.55,0.1470,4.899
6.249975,84.56,0.1492,4.972
6.333308,84.57,0.1512,5.041
6.416641,84.57,0.1533,5.111
6.499974,84.57,0.1554,5.180
6.583307,84.56,0.1575,5.249
6.666640,84.56,0.1595,5.316
6.749973,84.55,0.1616,5.388
6.833306,84.55,0.1637,5.456
6.916639,84.54,0.1658,5.527
6.999972,84.54,0.1679,5.597
7.083305,84.53,0.1699,5.663
7.166638,84.51,0.1720,5.732
7.249971,84.50,0.1741,5.805
7.333304,84.48,0.1762,5.874
7.416637,84.47,0.1783,5.944
7.499970,84.47,0.1804,6.014
7.583303,84.46,0.1825,6.082
7.666636,84.45,0.1845,6.150
7.749969,84.45,0.1866,6.221
7.833302,84.44,0.1887,6.291
7.916635,84.43,0.1908,6.360
7.999968,84.43,0.1929,6.431
8.083301,84.43,0.1950,6.498
8.166634,84.43,0.1970,6.565
8.249967,84.43,0.1991,6.637
8.333300,84.49,0.2012,6.707
8.416633,84.64,0.2033,6.777
8.499966,85.07,0.2054,6.847
8.583299,85.85,0.2075,6.918
8.666632,87.10,0.2095,6.985
8.749965,88.79,0.2116,7.054
8.833298,90.95,0.2137,7.124
8.916631,93.45,0.2158,7.193
8.999964,96.27,-0.007283,-0.2428
9.083297,99.77,-0.003694,-0.1231
9.166630,103.2,-0.002827,-0.09422
9.249963,106.1,-0.002347,-0.07823
9.333296,108.5,-0.002063,-0.06877
9.416629,110.2,-0.001806,-0.06020
9.499962,110.7,-0.001643,-0.05476
9.583295,110.9,-0.001483,-0.04942
9.666628,110.9,-0.001400,-0.04667
9.749961,111.0,-0.001262,-0.04208
9.833294,111.1,-0.001200,-0.04000
9.916627,111.1,-0.001100,-0.03667
9.999960,111.1,-0.001000,-0.03333
10.083293,111.2,-0.0009215,-0.03072
10.166626,111.2,-0.0009000,-0.03000
10.249959,111.2,-0.0008012,-0.02671
10.333292,111.2,-0.0008000,-0.02667
10.416625,111.2,-0.0007000,-0.02333
10.499958,111.2,-0.0007000,-0.02333
10.583291,111.2,-0.0006604,-0.02201
10.666624,111.2,-0.0006000,-0.02000
10.749957,111.2,-0.0006000,-0.02000
10.833290,111.2,-0.0005799,-0.01933
10.916623,111.2,-0.0005000,-0.01667
10.999956,111.2,-0.0005000,-0.01667
11.083289,111.1,-0.0005000,-0.01667
11.166622,111.1,-0.0003478,-0.01159
11.249955,111.2,0.0003162,0.01054
11.333288,112.0,0.002283,0.07609
11.416621,113.5,0.004384,0.1461
11.499954,115.7,0.006452,0.2151
11.583287,118.7,0.008520,0.2840
11.666620,122.1,0.01059,0.3530
11.749953,125.5,0.01266,0.4219
11.833286,128.8,0.01477,0.4923
11.916619,132.1,0.01680,0.5601
11.999952,135.4,0.01894,0.6315
12.083285,138.7,0.02093,0.6978
12.166618,142.0,0.02300,0.7666
12.249951,145.3,0.02511,0.8369
12.333284,148.7,0.02723,0.9076
12.416617,152.1,0.02930,0.9768
12.499950,155.4,0.03137,1.046
12.583283,158.9,0.03338,1.113
12.666616,162.3,0.03542,1.181
12.749949,165.7,0.03756,1.252
12.833282,169.2,0.03963,1.321
12.916615,172.7,0.04171,1.390
12.999948,176.3,0.04377,1.459
13.083281,179.8,0.04577,1.526
13.166614,183.4,0.04782,1.594
13.249947,187.0,0.04992,1.664
13.333280,190.6,0.05205,1.735
13.416613,194.3,0.05412,1.804
13.499946,198.0,0.05619,1.873
13.583279,201.7,0.05826,1.942
13.666612,205.4,0.06025,2.008
13.749945,209.1,0.06231,2.077
13.833278,212.9,0.06446,2.149
13.916611,216.6,0.06654,2.218
13.999944,220.4,0.06862,2.287
14.083277,224.3,0.07074,2.358
14.166610,228.1,0.07266,2.422
14.249943,231.9,0.07478,2.493
14.333276,235.7,0.07690,2.563
14.416609,239.6,0.07897,2.632
14.499942,243.4,0.08111,2.704
14.583275,247.3,0.08311,2.770
14.666608,251.2,0.08511,2.837
14.749941,255.1,0.08722,2.907
14.833274,259.0,0.08927,2.976
14.916607,262.9,0.09139,3.046
14.999940,266.8,0.09344,3.115
15.083273,270.7,0.09552,3.184
15.166606,274.6,0.09749,3.250
15.249939,278.5,0.09953,3.318
15.333272,282.4,0.1016,3.387
15.416605,286.1,0.1038,3.459
15.499938,289.8,0.1058,3.528
15.583271,293.4,0.1079,3.597
15.666604,297.1,0.1099,3.664
15.749937,300.7,0.1119,3.731
15.833270,304.4,0.1140,3.800
15.916603,308.2,0.1162,3.872
15.999936,311.9,0.1182,3.941
16.083269,315.5,0.1204,4.012
16.166602,319.2,0.1224,4.079
16.249935,322.8,0.1244,4.145
16.333268,326.4,0.1264,4.214
16.416601,329.9,0.1286,4.286
16.499934,333.4,0.1307,4.355
16.583267,336.9,0.1328,4.427
16.666600,340.4,0.1348,4.495
16.749933,343.8,0.1369,4.562
16.833266,347.2,0.1389,4.629
16.916599,350.5,0.1410,4.701
16.999932,353.8,0.1431,4.769
17.083265,357.0,0.1452,4.839
17.166598,360.3,0.1473,4.908
17.249931,363.5,0.1493,4.976
17.333264,366.7,0.1513,5.043
17.416597,369.8,0.1534,5.113
17.499930,372.9,0.1555,5.183
17.583263,375.9,0.1576,5.255
17.666596,379.0,0.1597,5.324
17.749929,381.9,0.1617,5.389
17.833262,384.9,0.1637,5.458
17.916595,387.7,0.1658,5.525
17.999928,390.5,0.1679,5.598
18.083261,393.2,0.1700,5.667
18.166594,395.9,0.1721,5.737
18.249927,398.6,0.1741,5.803
18.333260,401.1,0.1762,5.872
18.416593,403.6,0.1781,5.937
18.499926,406.0,0.1803,6.010
18.583259,408.3,0.1824,6.082
18.666592,410.5,0.1845,6.151
18.749925,412.7,0.1866,6.220
18.833258,414.7,0.1886,6.286
18.916591,416.7,0.1907,6.355
18.999924,418.5,0.1928,6.427
19.083257,420.3,0.1949,6.496
19.166590,422.1,0.1969,6.565
19.249923,423.7,0.1990,6.633
19.333256,425.4,0.2011,6.702
19.416589,426.9,0.2031,6.768
19.499922,428.4,0.2052,6.840
19.583255,429.9,0.2073,6.909
19.666588,431.4,0.2093,6.978
19.749921,432.8,0.2114,7.048
19.833254,434.2,0.2135,7.116
19.916587,435.5,0.2155,7.184
19.999920,436.9,0.2176,7.254
20.083253,438.2,0.2197,7.323
20.166586,439.5,0.2218,7.392
20.249919,440.8,0.2239,7.464
20.333252,442.1,0.2259,7.530
20.416585,443.3,0.2280,7.599
20.499918,444.5,0.2300,7.668
20.583251,445.7,0.2321,7.737
20.666584,446.9,0.2342,7.806
20.749917,448.0,0.2363,7.876
20.833250,449.2,0.2383,7.943
20.916583,450.3,0.2404,8.012
20.999916,451.4,0.2424,8.081
21.083249,452.6,0.2445,8.150
21.166582,453.6,0.2466,8.220
21.249915,454.7,0.2487,8.289
21.333248,455.8,0.2507,8.358
21.416581,456.9,0.2528,8.426
21.499914,457.9,0.2548,8.495
21.583247,459.0,0.2569,8.565
21.666580,460.0,0.2591,8.636
21.749913,461.0,0.2611,8.704
21.833246,462.0,0.2632,8.773
21.916579,463.0,0.2652,8.840
21.999912,463.9,0.2673,8.909
22.083245,464.9,0.2693,8.978
22.166578,465.9,0.2715,9.048
22.249911,466.9,0.2735,9.115
22.333244,467.8,0.2756,9.187
22.416577,468.8,0.2776,9.253
22.499910,469.7,0.2797,9.322
22.583243,470.6,0.2818,9.393
22.666576,471.6,0.2838,9.462
22.749909,472.5,0.2860,9.532
22.833242,473.4,0.2880,9.601
22.916575,474.3,0.2900,9.667
22.999908,475.2,0.2921,9.736
23.083241,476.0,0.2942,9.806
23.166574,476.9,0.2963,9.877
23.249907,477.8,0.2984,9.946
23.333240,478.7,0.3004,10.01
23.416573,479.6,0.3025,10.08
23.499906,480.4,0.3045,10.15
23.583239,481.2,0.3066,10.22
23.666572,482.1,0.3087,10.29
23.749905,482.9,0.3108,10.36
23.833238,483.8,0.3128,10.43
23.916571,484.6,0.3148,10.49
23.999904,485.4,0.3169,10.56
24.083237,486.2,0.3190,10.63
24.166570,487.0,0.3211,10.70
24.249903,487.8,0.3232,10.77
24.333236,488.6,0.3252,10.84
24.416569,489.4,0.3273,10.91
24.499902,490.2,0.3293,10.98
24.583235,490.9,0.3314,11.05
24.666568,491.8,0.3335,11.12
24.749901,492.6,0.3356,11.19
24.833234,493.3,0.3377,11.26
24.916567,494.1,0.3397,11.32
24.999900,494.8,0.3417,11.39
25.083233,495.5,0.3438,11.46
25.166566,496.3,0.3460,11.53
25.249899,497.1,0.3480,11.60
25.333232,497.8,0.3501,11.67
25.416565,498.6,0.3522,11.74
25.499898,499.3,0.3541,11.80
25.583231,499.9,0.3562,11.87
25.666564,500.7,0.3584,11.95
25.749897,501.4,0.3604,12.01
25.833230,502.1,0.3625,12.08
25.916563,502.9,0.3646,12.15
25.999896,503.6,0.3666,12.22
26.083229,504.2,0.3686,12.29
26.166562,504.9,0.3707,12.36
26.249895,505.6,0.3728,12.43
26.333228,506.3,0.3749,12.50
26.416561,507.0,0.3770,12.57
26.499894,507.7,0.3790,12.63
26.583227,508.3,0.3810,12.70
26.666560,509.0,0.3831,12.77
26.749893,509.7,0.3853,12.84
26.833226,510.4,0.3874,12.91
26.916559,511.0,0.3895,12.98
26.999892,511.7,0.3915,13.05
27.083225,512.3,0.3935,13.12
27.166558,512.9,0.3956,13.19
27.249891,513.6,0.3977,13.26
27.333224,514.2,0.3998,13.33
27.416557,514.9,0.4020,13.40
27.499890,515.6,0.4040,13.47
27.583223,516.1,0.4059,13.53
27.666556,516.7,0.4080,13.60
27.749889,517.3,0.4102,13.67
27.833222,518.0,0.4122,13.74
27.916555,518.6,0.4144,13.81
27.999888,519.3,0.4164,13.88
28.083221,519.9,0.4184,13.95
28.166554,520.4,0.4204,14.01
28.249887,521.0,0.4226,14.09
28.333220,521.6,0.4247,14.16
28.416553,522.2,0.4268,14.23
28.499886,522.8,0.4288,14.29
28.583219,523.4,0.4309,14.36
28.666552,524.0,0.4329,14.43
28.749885,524.5,0.4350,14.50
28.833218,525.1,0.4371,14.57
28.916551,525.7,0.4392,14.64
28.999884,526.3,0.4413,14.71
29.083217,526.8,0.4433,14.78
29.166550,527.4,0.4453,14.84
29.249883,527.9,0.4474,14.91
29.333216,528.4,0.4495,14.98
29.416549,529.0,0.4516,15.05
29.499882,529.6,0.4537,15.12
29.583215,530.2,0.4557,15.19
29.666548,530.7,0.4577,15.26
29.749881,531.2,0.4598,15.33
29.833214,531.7,0.4620,15.40
29.916547,532.2,0.4640,15.47
29.999880,532.8,0.4661,15.54
30.083213,533.3,0.4682,15.61
30.166546,533.9,0.4702,15.67
30.249879,534.3,0.4722,15.74
30.333212,534.8,0.4743,15.81
30.416545,535.3,0.4764,15.88
30.499878,535.9,0.4785,15.95
30.583211,536.4,0.4806,16.02
30.666544,536.9,0.4826,16.09
30.749877,537.4,0.4846,16.15
30.833210,537.9,0.4868,16.23
30.916543,538.4,0.4889,16.30
30.999876,538.9,0.4909,16.36
31.083209,539.4,0.4931,16.44
31.166542,539.9,0.4951,16.50
31.249875,540.3,0.4971,16.57
31.333208,540.8,0.4992,16.64
31.416541,541.3,0.5013,16.71
31.499874,541.8,0.5033,16.78
31.583207,542.3,0.5055,16.85
31.666540,542.8,0.5075,16.92
31.749873,543.2,0.5096,16.99
31.833206,543.6,0.5116,17.05
31.916539,544.1,0.5137,17.12
31.999872,544.5,0.5158,17.19
32.083205,545.0,0.5179,17.26
32.166538,545.5,0.5199,17.33
32.249871,545.9,0.5220,17.40
32.333204,546.3,0.5240,17.47
32.416537,546.7,0.5261,17.54
32.499870,547.2,0.5283,17.61
32.583203,547.6,0.5303,17.68
32.666536,548.1,0.5324,17.75
32.749869,548.5,0.5344,17.81
32.833202,548.9,0.5364,17.88
32.916535,549.3,0.5385,17.95
32.999868,549.7,0.5406,18.02
33.083201,550.2,0.5426,18.09
33.166534,550.6,0.5448,18.16
33.249867,551.0,0.5468,18.23
33.333200,551.4,0.5488,18.29
33.416533,551.8,0.5509,18.36
33.499866,552.3,0.5530,18.43
33.583199,552.7,0.5551,18.50
33.666532,553.1,0.5572,18.57
33.749865,553.5,0.5592,18.64
33.833198,553.8,0.5613,18.71
33.916531,554.2,0.5634,18.78
33.999864,554.6,0.5654,18.85
34.083197,555.0,0.5676,18.92
34.166530,555.4,0.5696,18.99
34.249863,555.8,0.5716,19.05
34.333196,556.1,0.5737,19.12
34.416529,556.5,0.5757,19.19
34.499862,556.9,0.5778,19.26
34.583195,557.3,0.5799,19.33
34.666528,557.7,0.5819,19.40
34.749861,558.0,0.5840,19.47
34.833194,558.4,0.5861,19.54
34.916527,558.7,0.5882,19.61
34.999860,559.1,0.5903,19.68
35.083193,559.5,0.5924,19.75
35.166526,559.9,0.5945,19.82
35.249859,560.2,0.5965,19.88
35.333192,560.5,0.5985,19.95
35.416525,560.8,0.6006,20.02
35.499858,561.2,0.6027,20.09
35.583191,561.5,0.6048,20.16
35.666524,561.9,0.6068,20.23
35.749857,562.3,0.6089,20.30
35.833190,562.6,0.6109,20.36
35.916523,562.9,0.6130,20.43
35.999856,563.2,0.6151,20.50
36.083189,563.6,0.6172,20.57
36.166522,563.9,0.6193,20.64
36.249855,564.3,0.6213,20.71
36.333188,564.6,0.6233,20.78
36.416521,564.8,0.6254,20.85
36.499854,565.1,0.6276,20.92
36.583187,565.5,0.6296,20.99
36.666520,565.8,0.6318,21.06
36.749853,566.2,0.6338,21.13
36.833186,566.5,0.6358,21.19
36.916519,566.7,0.6379,21.26
36.999852,567.0,0.6400,21.33
37.083185,567.3,0.6421,21.40
37.166518,567.6,0.6442,21.47
37.249851,568.0,0.6463,21.54
37.333184,568.3,0.6482,21.61
37.416517,568.5,0.6503,21.68
37.499850,568.8,0.6523,21.74
37.583183,569.1,0.6544,21.81
37.666516,569.4,0.6565,21.88
37.749849,569.7,0.6587,21.96
37.833182,570.1,0.6606,22.02
37.916515,570.3,0.6626,22.09
37.999848,570.5,0.6647,22.16
38.083181,570.8,0.6668,22.23
38.166514,571.1,0.6689,22.30
38.249847,571.4,0.6710,22.37
38.333180,571.7,0.6730,22.43
38.416513,572.0,0.6750,22.50
38.499846,572.1,0.6770,22.57
38.583179,572.4,0.6793,22.64
38.666512,572.7,0.6813,22.71
38.749845,573.0,0.6834,22.78
38.833178,573.3,0.6855,22.85
38.916511,573.6,0.6874,22.91
38.999844,573.8,0.6895,22.98
39.083177,574.0,0.6916,23.05
39.166510,574.3,0.6937,23.12
39.249843,574.5,0.6958,23.19
39.333176,574.8,0.6979,23.26
39.416509,575.1,0.6998,23.33
39.499842,575.3,0.7018,23.39
39.583175,575.4,0.7040,23.47
39.666508,575.7,0.7060,23.53
39.749841,575.9,0.7081,23.60
39.833174,576.2,0.7102,23.67
39.916507,576.5,0.7122,23.74
39.999840,576.7,0.7141,23.80
40.083173,576.9,0.7162,23.87
40.166506,577.1,0.7183,23.94
40.249839,577.4,0.7205,24.02
40.333172,577.7,0.7226,24.09
40.416505,578.0,0.7247,24.16
40.499838,578.2,0.7267,24.22
40.583171,578.3,0.7287,24.29
40.666504,578.5,0.7309,24.36
40.749837,578.7,0.7330,24.43
40.833170,578.9,0.7351,24.50
40.916503,579.2,0.7372,24.57
40.999836,579.4,0.7392,24.64
41.083169,579.5,0.7412,24.71
41.166502,579.7,0.7434,24.78
41.249835,579.9,0.7454,24.85
41.333168,580.1,0.7475,24.92
41.416501,580.4,0.7496,24.99
41.499834,580.6,0.7516,25.05
41.583167,580.7,0.7537,25.12
41.666500,580.9,0.7558,25.19
41.749833,581.1,0.7578,25.26
41.833166,581.3,0.7600,25.33
41.916499,581.5,0.7621,25.40
41.999832,581.8,0.7641,25.47
42.083165,581.9,0.7661,25.54
42.166498,582.1,0.7682,25.61
42.249831,582.3,0.7703,25.68
42.333164,582.4,0.7723,25.74
42.416497,582.6,0.7744,25.81
42.499830,582.9,0.7765,25.88
42.583163,583.0,0.7785,25.95
42.666496,583.2,0.7806,26.02
42.749829,583.4,0.7827,26.09
42.833162,583.5,0.7848,26.16
42.916495,583.7,0.7869,26.23
42.999828,583.9,0.7889,26.30
43.083161,584.0,0.7910,26.37
43.166494,584.2,0.7931,26.44
43.249827,584.3,0.7952,26.51
43.333160,584.5,0.7972,26.57
43.416493,584.6,0.7993,26.64
43.499826,584.8,0.8014,26.71
43.583159,585.0,0.8034,26.78
43.666492,585.1,0.8054,26.85
43.749825,585.3,0.8076,26.92
43.833158,585.4,0.8096,26.99
43.916491,585.5,0.8117,27.06
43.999824,585.7,0.8138,27.13
44.083157,585.9,0.8158,27.19
44.166490,586.0,0.8178,27.26
44.249823,586.1,0.8199,27.33
44.333156,586.3,0.8220,27.40
44.416489,586.4,0.8241,27.47
44.499822,586.6,0.8262,27.54
44.583155,586.7,0.8282,27.61
44.666488,586.8,0.8302,27.67
44.749821,586.9,0.8324,27.75
44.833154,587.1,0.8345,27.82
44.916487,587.2,0.8365,27.88
44.999820,587.3,0.8385,27.95
45.083153,587.5,0.8407,28.02
45.166486,587.6,0.8426,28.09
45.249819,587.7,0.8447,28.16
45.333152,587.8,0.8469,28.23
45.416485,587.9,0.8489,28.30
45.499818,588.0,0.8509,28.36
45.583151,588.2,0.8530,28.43
45.666484,588.3,0.8551,28.50
45.749817,588.3,0.8571,28.57
45.833150,588.5,0.8593,28.64
45.916483,588.6,0.8614,28.71
45.999816,588.7,0.8634,28.78
46.083149,588.8,0.8655,28.85
46.166482,588.9,0.8675,28.92
46.249815,588.9,0.8695,28.98
46.333148,589.0,0.8717,29.06
46.416481,589.1,0.8738,29.13
46.499814,589.2,0.8758,29.19
46.583147,589.4,0.8779,29.26
46.666480,589.4,0.8799,29.33
46.749813,589.4,0.8819,29.40
46.833146,589.5,0.8841,29.47
46.916479,589.6,0.8862,29.54
46.999812,589.7,0.8883,29.61
47.083145,589.8,0.8903,29.68
47.166478,589.8,0.8923,29.74
47.249811,589.8,0.8944,29.81
47.333144,589.9,0.8964,29.88
47.416477,590.0,0.8986,29.95
47.499810,590.1,0.9007,30.02
47.583143,590.2,0.9027,30.09
47.666476,590.3,0.9047,30.16
47.749809,590.3,0.9068,30.23
47.833142,590.3,0.9088,30.29
47.916475,590.4,0.9110,30.37
47.999808,590.4,0.9131,30.44
48.083141,590.5,0.9151,30.50
48.166474,590.6,0.9172,30.57
48.249807,590.5,0.9192,30.64
48.333140,590.4,0.9213,30.71
48.416473,590.5,0.9234,30.78
48.499806,590.5,0.9255,30.85
48.583139,590.6,0.9276,30.92
48.666472,590.6,0.9296,30.99
48.749805,590.6,0.9316,31.05
48.833138,590.5,0.9337,31.12
48.916471,590.5,0.9358,31.19
48.999804,590.5,0.9379,31.26
49.083137,590.5,0.9400,31.33
49.166470,590.6,0.9420,31.40
49.249803,590.6,0.9440,31.47
49.333136,590.5,0.9461,31.54
49.416469,590.4,0.9482,31.61
49.499802,590.4,0.9503,31.68
49.583135,590.4,0.9524,31.75
49.666468,590.4,0.9544,31.81
49.749801,590.3,0.9565,31.88
49.833134,590.2,0.9585,31.95
49.916467,590.1,0.9606,32.02
49.999800,590.0,0.9627,32.09
50.083133,590.0,0.9648,32.16
50.166466,589.9,0.9669,32.23
50.249799,589.8,0.9689,32.30
50.333132,589.6,0.9709,32.36
50.416465,589.4,0.9730,32.43
50.499798,589.3,0.9752,32.51
50.583131,589.1,0.9773,32.58
50.666464,589.0,0.9794,32.65
50.749797,588.8,0.9814,32.71
50.833130,588.6,0.9834,32.78
50.916463,588.3,0.9855,32.85
50.999796,588.0,0.9876,32.92
51.083129,587.8,0.9897,32.99
51.166462,587.6,0.9918,33.06
51.249795,587.3,0.9938,33.13
51.333128,587.0,0.9958,33.19
51.416461,586.6,0.9978,33.26
51.499794,586.3,1.000,33.33
51.583127,585.9,1.002,33.40
51.666460,585.5,1.004,33.47
51.749793,584.9,1.006,33.54
51.833126,583.9,1.008,33.61
51.916459,582.7,1.010,33.67
51.999792,501.5,1.013,33.76
52.083125,383.2,1.015,33.82
52.166458,265.2,1.017,33.89
52.249791,148.0,1.019,33.96
52.333124,30.93,1.021,34.03
