Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
70.833050,182.7,1.492,49.74
70.916383,181.2,1.494,49.80
70.999716,179.7,1.496,49.87
71.083049,178.2,1.498,49.94
71.166382,176.8,1.500,50.01
71.249715,175.2,1.502,50.08
71.333048,173.7,1.505,50.15
71.416381,172.1,1.507,50.22
71.499714,170.4,1.509,50.29
71.583047,168.8,1.511,50.36
71.666380,167.1,1.513,50.43
71.749713,165.4,1.515,50.50
71.833046,163.7,1.517,50.57
71.916379,161.9,1.519,50.63
71.999712,160.1,1.521,50.70
72.083045,158.3,1.523,50.77
72.166378,156.4,1.525,50.84
72.249711,154.5,1.527,50.91
72.333044,152.5,1.529,50.98
72.416377,150.4,1.531,51.05
72.499710,148.1,1.533,51.11
72.583043,145.8,1.535,51.18
72.666376,143.1,1.538,51.25
72.749709,140.2,1.540,51.32
72.833042,137.0,1.542,51.39
72.916375,127.2,1.544,51.46
72.999708,99.21,1.546,51.53
73.083041,71.18,1.548,51.59
