Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
5.249979,85.37,0.6327,21.09
5.333312,85.36,0.6347,21.16
5.416645,85.36,0.6368,21.23
5.499978,85.36,0.6388,21.29
5.583311,85.36,0.6409,21.36
5.666644,85.37,0.6429,21.43
5.749977,85.37,0.6451,21.50
5.833310,85.38,0.6472,21.57
5.916643,85.39,0.6492,21.64
5.999976,85.39,0.6513,21.71
6.083309,85.39,0.6533,21.78
6.166642,85.39,0.6553,21.84
6.249975,85.40,0.6574,21.91
6.333308,85.45,0.6595,21.98
6.416641,85.59,0.6616,22.05
6.499974,85.81,0.6637,22.12
6.583307,86.13,0.6657,22.19
6.666640,86.69,0.6677,22.26
6.749973,87.76,0.6698,22.33
6.833306,89.43,0.6719,22.40
6.916639,91.80,0.6740,22.47
6.999972,94.76,-0.007870,-0.2623
7.083305,98.58,-0.004949,-0.1650
7.166638,102.4,-0.004094,-0.1365
7.249971,105.5,-0.003750,-0.1250
7.333304,107.9,-0.003469,-0.1156
7.416637,109.5,-0.003288,-0.1096
7.499970,110.1,-0.003107,-0.1036
7.583303,110.2,-0.002990,-0.09966
7.666636,110.3,-0.002845,-0.09482
7.749969,110.4,-0.002763,-0.09212
7.833302,110.5,-0.002600,-0.08667
7.916635,110.5,-0.002501,-0.08337
7.999968,110.6,-0.002500,-0.08333
8.083301,110.6,-0.002400,-0.08000
8.166634,110.7,-0.002300,-0.07667
8.249967,110.7,-0.002277,-0.07589
8.333300,110.7,-0.002200,-0.07333
8.416633,110.7,-0.002200,-0.07333
8.499966,110.8,-0.002100,-0.07000
8.583299,110.8,-0.002100,-0.07000
8.666632,110.8,-0.002000,-0.06667
8.749965,110.8,-0.002000,-0.06667
8.833298,110.8,-0.002000,-0.06667
8.916631,110.8,-0.001900,-0.06333
8.999964,110.8,-0.001900,-0.06333
9.083297,110.8,-0.001900,-0.06333
9.166630,110.8,-0.001800,-0.06000
9.249963,110.8,-0.001800,-0.06000
9.333296,110.8,-0.001800,-0.06000
9.416629,110.8,-0.001800,-0.06000
9.499962,110.8,-0.001760,-0.05866
9.583295,110.8,-0.001700,-0.05667
9.666628,110.8,-0.001700,-0.05667
9.749961,110.8,-0.001700,-0.05667
9.833294,110.8,-0.001700,-0.05667
9.916627,110.8,-0.001654,-0.05514
9.999960,110.8,-0.001600,-0.05333
10.083293,110.8,-0.001600,-0.05333
10.166626,110.7,-0.001600,-0.05333
10.249959,110.7,-0.001600,-0.05333
10.333292,110.7,-0.001600,-0.05333
10.416625,110.7,-0.001600,-0.05333
10.499958,110.7,-0.001500,-0.05000
10.583291,110.7,-0.001500,-0.05000
10.666624,110.7,-0.001500,-0.05000
10.749957,110.7,-0.001500,-0.05000
10.833290,110.7,-0.001500,-0.05000
10.916623,110.6,-0.001500,-0.05000
10.999956,110.6,-0.001500,-0.05000
11.083289,110.6,-0.001500,-0.05000
11.166622,110.6,-0.001500,-0.05000
11.249955,110.6,-0.001456,-0.04855
11.333288,110.6,-0.001400,-0.04667
11.416621,110.6,-0.001400,-0.04667
11.499954,110.6,-0.001400,-0.04667
11.583287,110.6,-0.001400,-0.04667
11.666620,110.6,-0.001400,-0.04667
11.749953,110.5,-0.001400,-0.04667
11.833286,110.5,-0.001400,-0.04667
11.916619,110.5,-0.001400,-0.04667
11.999952,110.5,-0.001400,-0.04667
12.083285,110.5,-0.001400,-0.04667
12.166618,110.5,-0.001400,-0.04667
12.249951,110.5,-0.001398,-0.04660
12.333284,110.5,-0.001302,-0.04339
12.416617,110.5,-0.001300,-0.04333
12.499950,110.5,-0.001300,-0.04333
12.583283,110.4,-0.001300,-0.04333
12.666616,110.4,-0.001300,-0.04333
12.749949,110.4,-0.001300,-0.04333
12.833282,110.4,-0.001300,-0.04333
12.916615,110.4,-0.001300,-0.04333
12.999948,110.4,-0.001300,-0.04333
13.083281,110.4,-0.001300,-0.04333
13.166614,110.4,-0.001300,-0.04333
13.249947,110.4,-0.001300,-0.04333
13.333280,110.4,-0.001300,-0.04333
13.416613,110.4,-0.001300,-0.04333
13.499946,110.4,-0.001300,-0.04333
13.583279,110.3,-0.001300,-0.04333
13.666612,110.3,-0.001204,-0.04013
13.749945,110.3,-0.001200,-0.04000
13.833278,110.3,-0.001200,-0.04000
13.916611,110.3,-0.001200,-0.04000
13.999944,110.3,-0.001200,-0.04000
14.083277,110.3,-0.001200,-0.04000
14.166610,110.3,-0.001200,-0.04000
14.249943,110.3,-0.001200,-0.04000
14.333276,110.3,-0.001200,-0.04000
14.416609,110.3,-0.001200,-0.04000
14.499942,110.2,-0.001200,-0.04000
14.583275,110.2,-0.001200,-0.04000
14.666608,110.2,-0.001200,-0.04000
14.749941,110.2,-0.001200,-0.04000
14.833274,110.2,-0.001200,-0.04000
14.916607,110.2,-0.001200,-0.04000
14.999940,110.2,-0.001200,-0.04000
15.083273,110.2,-0.001200,-0.04000
15.166606,110.2,-0.001200,-0.04000
15.249939,110.2,-0.001100,-0.03667
15.333272,110.2,-0.001100,-0.03667
15.416605,110.2,-0.001100,-0.03667
15.499938,110.2,-0.001100,-0.03667
15.583271,110.2,-0.001100,-0.03667
15.666604,110.2,-0.001100,-0.03667
15.749937,110.2,-0.001100,-0.03667
15.833270,110.2,-0.001100,-0.03667
15.916603,110.2,-0.001100,-0.03667
15.999936,110.2,-0.001100,-0.03667
16.083269,110.2,-0.001100,-0.03667
16.166602,110.2,-0.001100,-0.03667
16.249935,110.2,-0.001100,-0.03667
16.333268,110.2,-0.001100,-0.03667
16.416601,110.3,-0.0001482,-0.004941
16.499934,111.4,0.001819,0.06064
16.583267,113.8,0.003972,0.1324
16.666600,117.1,0.006042,0.2014
16.749933,121.4,0.008123,0.2708
16.833266,126.4,0.01013,0.3376
16.916599,131.4,0.01227,0.4091
16.999932,136.1,0.01441,0.4805
17.083265,140.6,0.01649,0.5498
17.166598,145.2,0.01856,0.6188
17.249931,149.8,0.02058,0.6859
17.333264,154.3,0.02264,0.7546
17.416597,158.9,0.02476,0.8255
17.499930,163.5,0.02683,0.8944
17.583263,168.2,0.02900,0.9667
17.666596,173.1,0.03103,1.034
17.749929,178.0,0.03305,1.102
17.833262,182.9,0.03506,1.169
17.916595,187.9,0.03718,1.239
17.999928,192.9,0.03924,1.308
18.083261,197.7,0.04141,1.380
18.166594,202.5,0.04347,1.449
18.249927,207.4,0.04550,1.517
18.333260,212.3,0.04754,1.585
18.416593,217.4,0.04963,1.654
18.499926,222.7,0.05166,1.722
18.583259,228.2,0.05381,1.794
18.666592,233.8,0.05593,1.864
18.749925,239.5,0.05792,1.931
18.833258,245.0,0.05992,1.997
18.916591,250.8,0.06208,2.069
18.999924,256.5,0.06416,2.139
19.083257,262.3,0.06624,2.208
19.166590,268.3,0.06833,2.278
19.249923,274.3,0.07034,2.345
19.333256,280.3,0.07242,2.414
19.416589,286.2,0.07445,2.482
19.499922,292.4,0.07657,2.552
19.583255,298.5,0.07863,2.621
19.666588,304.7,0.08071,2.690
19.749921,311.1,0.08286,2.762
19.833254,317.5,0.08484,2.828
19.916587,323.8,0.08693,2.898
19.999920,330.2,0.08903,2.968
20.083253,336.5,0.09112,3.037
20.166586,343.0,0.09320,3.107
20.249919,349.6,0.09528,3.176
20.333252,356.2,0.09728,3.243
20.416585,362.8,0.09932,3.311
20.499918,369.4,0.1014,3.382
20.583251,376.0,0.1035,3.450
20.666584,382.7,0.1056,3.520
20.749917,389.5,0.1077,3.589
20.833250,396.3,0.1097,3.657
20.916583,403.1,0.1118,3.725
20.999916,410.0,0.1138,3.793
21.083249,416.9,0.1159,3.862
21.166582,423.8,0.1179,3.932
21.249915,430.7,0.1201,4.002
21.333248,437.8,0.1221,4.070
21.416581,444.9,0.1241,4.137
21.499914,451.9,0.1262,4.206
21.583247,459.1,0.1283,4.276
21.666580,466.2,0.1304,4.346
21.749913,473.4,0.1325,4.415
21.833246,480.7,0.1345,4.485
21.916579,488.0,0.1366,4.553
21.999912,495.3,0.1386,4.620
22.083245,502.6,0.1407,4.690
22.166578,509.9,0.1428,4.761
22.249911,517.3,0.1449,4.830
22.333244,524.7,0.1470,4.899
22.416577,532.1,0.1490,4.965
22.499910,539.3,0.1511,5.035
22.583243,546.8,0.1532,5.106
22.666576,554.2,0.1552,5.174
22.749909,561.6,0.1573,5.243
22.833242,569.1,0.1594,5.313
22.916575,576.6,0.1614,5.380
22.999908,584.0,0.1635,5.449
23.083241,591.3,0.1656,5.521
23.166574,598.8,0.1676,5.588
23.249907,606.2,0.1697,5.657
23.333240,613.8,0.1718,5.727
23.416573,621.3,0.1738,5.793
23.499906,628.7,0.1759,5.864
23.583239,636.1,0.1780,5.933
23.666572,643.5,0.1801,6.003
23.749905,650.9,0.1822,6.073
23.833238,658.3,0.1842,6.141
23.916571,665.6,0.1862,6.207
23.999904,672.8,0.1883,6.277
24.083237,679.9,0.1904,6.346
24.166570,686.9,0.1925,6.416
24.249903,693.6,0.1946,6.486
24.333236,700.0,0.1967,6.555
24.416569,705.9,0.1986,6.621
24.499902,711.3,0.2006,6.688
24.583235,716.2,0.2028,6.760
24.666568,720.8,0.2049,6.829
24.749901,725.0,0.2070,6.900
24.833234,729.0,0.2091,6.968
24.916567,733.0,0.2111,7.036
24.999900,736.7,0.2131,7.102
25.083233,740.4,0.2151,7.171
25.166566,744.3,0.2173,7.243
25.249899,748.4,0.2194,7.313
25.333232,752.6,0.2215,7.382
25.416565,757.0,0.2235,7.451
25.499898,761.5,0.2255,7.517
25.583231,766.0,0.2276,7.585
25.666564,770.7,0.2297,7.657
25.749897,775.6,0.2318,7.726
25.833230,780.6,0.2339,7.796
25.916563,785.7,0.2360,7.865
25.999896,791.0,0.2379,7.931
26.083229,796.2,0.2400,8.001
26.166562,801.5,0.2421,8.070
26.249895,806.9,0.2442,8.139
26.333228,812.5,0.2463,8.209
26.416561,818.3,0.2483,8.278
26.499894,824.1,0.2502,8.341
26.583227,830.0,0.2523,8.410
26.666560,835.9,0.2544,8.479
26.749893,841.9,0.2566,8.552
26.833226,848.1,0.2586,8.620
26.916559,854.3,0.2607,8.689
26.999892,860.8,0.2627,8.758
27.083225,867.1,0.2648,8.828
27.166558,873.2,0.2669,8.895
27.249891,879.4,0.2690,8.967
27.333224,885.6,0.2712,9.039
27.416557,891.7,0.2732,9.108
27.499890,897.8,0.2752,9.174
27.583223,903.7,0.2773,9.242
27.666556,909.5,0.2793,9.311
27.749889,915.2,0.2815,9.382
27.833222,920.8,0.2836,9.453
27.916555,926.3,0.2857,9.524
27.999888,931.6,0.2877,9.590
28.083221,936.7,0.2897,9.658
28.166554,941.5,0.2918,9.726
28.249887,946.0,0.2940,9.798
28.333220,950.4,0.2960,9.867
28.416553,954.5,0.2982,9.939
28.499886,958.3,0.3002,10.01
28.583219,961.8,0.3022,10.07
28.666552,964.9,0.3042,10.14
28.749885,967.7,0.3064,10.21
28.833218,970.2,0.3085,10.28
28.916551,972.4,0.3106,10.35
28.999884,974.3,0.3127,10.42
29.083217,975.9,0.3147,10.49
29.166550,977.1,0.3167,10.56
29.249883,978.0,0.3188,10.63
29.333216,978.7,0.3208,10.69
29.416549,979.3,0.3230,10.77
29.499882,979.6,0.3251,10.84
29.583215,979.8,0.3271,10.90
29.666548,979.6,0.3291,10.97
29.749881,979.4,0.3312,11.04
29.833214,979.1,0.3333,11.11
29.916547,978.6,0.3354,11.18
29.999880,978.1,0.3375,11.25
30.083213,977.6,0.3395,11.32
30.166546,976.8,0.3415,11.38
30.249879,976.0,0.3436,11.45
30.333212,975.3,0.3457,11.52
30.416545,974.4,0.3478,11.59
30.499878,973.6,0.3499,11.66
30.583211,972.7,0.3520,11.73
30.666544,971.8,0.3540,11.80
30.749877,970.7,0.3560,11.87
30.833210,969.8,0.3582,11.94
30.916543,968.7,0.3602,12.01
30.999876,967.6,0.3623,12.08
31.083209,966.6,0.3644,12.15
31.166542,965.4,0.3664,12.21
31.249875,964.1,0.3685,12.28
31.333208,962.9,0.3706,12.35
31.416541,961.7,0.3726,12.42
31.499874,960.4,0.3747,12.49
31.583207,959.1,0.3768,12.56
31.666540,957.8,0.3788,12.63
31.749873,956.3,0.3808,12.69
31.833206,954.9,0.3829,12.76
31.916539,953.5,0.3850,12.83
31.999872,952.0,0.3871,12.90
32.083205,950.6,0.3892,12.97
32.166538,949.1,0.3912,13.04
32.249871,947.5,0.3932,13.11
32.333204,945.9,0.3953,13.18
32.416537,944.3,0.3975,13.25
32.499870,942.7,0.3995,13.32
32.583203,941.1,0.4016,13.39
32.666536,939.5,0.4036,13.45
32.749869,937.8,0.4057,13.52
32.833202,936.0,0.4078,13.59
32.916535,934.4,0.4099,13.66
32.999868,932.7,0.4119,13.73
33.083201,931.0,0.4140,13.80
33.166534,929.3,0.4161,13.87
33.249867,927.5,0.4181,13.94
33.333200,925.7,0.4202,14.01
33.416533,924.0,0.4223,14.08
33.499866,922.2,0.4244,14.15
33.583199,920.4,0.4264,14.21
33.666532,918.7,0.4285,14.28
33.749865,916.9,0.4305,14.35
33.833198,915.0,0.4326,14.42
33.916531,913.2,0.4347,14.49
33.999864,911.4,0.4368,14.56
34.083197,909.6,0.4388,14.63
34.166530,907.8,0.4410,14.70
34.249863,906.0,0.4429,14.76
34.333196,904.2,0.4450,14.83
34.416529,902.4,0.4472,14.91
34.499862,900.7,0.4492,14.97
34.583195,898.9,0.4513,15.04
34.666528,897.1,0.4534,15.11
34.749861,895.2,0.4554,15.18
34.833194,893.3,0.4574,15.25
34.916527,891.5,0.4596,15.32
34.999860,889.8,0.4617,15.39
35.083193,887.9,0.4638,15.46
35.166526,886.1,0.4658,15.53
35.249859,884.3,0.4679,15.60
35.333192,882.4,0.4699,15.66
35.416525,880.5,0.4720,15.73
35.499858,878.8,0.4741,15.80
35.583191,877.0,0.4762,15.87
35.666524,875.2,0.4783,15.94
35.749857,873.4,0.4803,16.01
35.833190,871.5,0.4823,16.08
35.916523,869.6,0.4844,16.15
35.999856,867.9,0.4866,16.22
36.083189,866.1,0.4886,16.29
36.166522,864.3,0.4907,16.36
36.249855,862.5,0.4927,16.42
36.333188,860.6,0.4947,16.49
36.416521,858.7,0.4968,16.56
36.499854,856.9,0.4989,16.63
36.583187,855.1,0.5010,16.70
36.666520,853.3,0.5031,16.77
36.749853,851.5,0.5052,16.84
36.833186,849.6,0.5072,16.91
36.916519,847.7,0.5092,16.97
36.999852,845.9,0.5113,17.04
37.083185,844.1,0.5135,17.12
37.166518,842.3,0.5155,17.18
37.249851,840.5,0.5176,17.25
37.333184,838.6,0.5196,17.32
37.416517,836.6,0.5216,17.39
37.499850,834.8,0.5238,17.46
37.583183,832.9,0.5259,17.53
37.666516,831.1,0.5279,17.60
37.749849,829.2,0.5300,17.67
37.833182,827.3,0.5320,17.73
37.916515,825.4,0.5341,17.80
37.999848,823.4,0.5361,17.87
38.083181,821.6,0.5383,17.94
38.166514,819.7,0.5404,18.01
38.249847,817.9,0.5424,18.08
38.333180,816.0,0.5445,18.15
38.416513,814.0,0.5465,18.22
38.499846,812.0,0.5485,18.28
38.583179,810.1,0.5507,18.36
38.666512,808.2,0.5527,18.42
38.749845,806.3,0.5548,18.49
38.833178,804.4,0.5569,18.56
38.916511,802.4,0.5589,18.63
38.999844,800.4,0.5609,18.70
39.083177,798.4,0.5631,18.77
39.166510,796.5,0.5651,18.84
39.249843,794.5,0.5673,18.91
39.333176,792.5,0.5694,18.98
39.416509,790.5,0.5714,19.05
39.499842,788.5,0.5734,19.11
39.583175,786.4,0.5755,19.18
39.666508,784.4,0.5776,19.25
39.749841,782.4,0.5798,19.33
39.833174,780.4,0.5818,19.39
39.916507,778.4,0.5838,19.46
39.999840,776.3,0.5858,19.53
40.083173,774.2,0.5880,19.60
40.166506,772.1,0.5900,19.67
40.249839,770.0,0.5921,19.74
40.333172,768.0,0.5942,19.81
40.416505,765.9,0.5962,19.87
40.499838,763.7,0.5983,19.94
40.583171,761.6,0.6003,20.01
40.666504,759.5,0.6024,20.08
40.749837,757.3,0.6045,20.15
40.833170,755.2,0.6066,20.22
40.916503,753.1,0.6087,20.29
40.999836,750.9,0.6107,20.36
41.083169,748.6,0.6128,20.43
41.166502,746.5,0.6149,20.50
41.249835,744.3,0.6170,20.57
41.333168,742.1,0.6190,20.63
41.416501,739.9,0.6211,20.70
41.499834,737.6,0.6231,20.77
41.583167,735.3,0.6252,20.84
41.666500,733.1,0.6273,20.91
41.749833,730.8,0.6294,20.98
41.833166,728.6,0.6314,21.05
41.916499,726.3,0.6335,21.12
41.999832,724.0,0.6355,21.18
42.083165,721.6,0.6376,21.25
42.166498,719.3,0.6397,21.32
42.249831,716.9,0.6418,21.39
42.333164,714.6,0.6438,21.46
42.416497,712.2,0.6460,21.53
42.499830,709.8,0.6480,21.60
42.583163,707.3,0.6500,21.67
42.666496,704.9,0.6521,21.74
42.749829,702.5,0.6542,21.81
42.833162,700.0,0.6563,21.88
42.916495,697.5,0.6584,21.95
42.999828,695.1,0.6604,22.01
43.083161,692.6,0.6625,22.08
43.166494,690.0,0.6645,22.15
43.249827,687.5,0.6666,22.22
43.333160,685.0,0.6687,22.29
43.416493,682.4,0.6708,22.36
43.499826,679.8,0.6729,22.43
43.583159,677.2,0.6749,22.50
43.666492,674.5,0.6770,22.57
43.749825,671.9,0.6790,22.63
43.833158,669.3,0.6811,22.70
43.916491,666.6,0.6832,22.77
43.999824,663.9,0.6853,22.84
44.083157,661.1,0.6873,22.91
44.166490,658.3,0.6894,22.98
44.249823,655.5,0.6915,23.05
44.333156,652.7,0.6936,23.12
44.416489,649.9,0.6956,23.19
44.499822,647.0,0.6977,23.26
44.583155,644.0,0.6997,23.32
44.666488,641.1,0.7018,23.39
44.749821,638.1,0.7039,23.46
44.833154,635.1,0.7060,23.53
44.916487,631.9,0.7080,23.60
44.999820,628.8,0.7102,23.67
45.083153,625.6,0.7121,23.74
45.166486,622.2,0.7142,23.81
45.249819,618.9,0.7164,23.88
45.333152,615.4,0.7184,23.95
45.416485,611.8,0.7205,24.02
45.499818,607.9,0.7226,24.09
45.583151,603.3,0.7246,24.15
45.666484,596.2,0.7267,24.22
45.749817,586.4,0.7288,24.29
45.833150,572.4,0.7309,24.36
45.916483,521.8,0.7335,24.45
45.999816,401.8,0.7353,24.51
46.083149,285.8,0.7372,24.57
46.166482,172.3,0.7391,24.64
