Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
4.583315,84.03,0.1714,5.712
4.666648,84.12,0.1734,5.781
4.749981,84.16,0.1755,5.851
4.833314,84.18,0.1776,5.920
4.916647,84.19,0.1796,5.987
4.999980,84.21,0.1816,6.054
5.083313,84.23,0.1838,6.125
5.166646,84.26,0.1859,6.196
5.249979,84.29,0.1879,6.263
5.333312,84.33,0.1900,6.332
5.416645,84.38,0.1920,6.400
5.499978,84.46,0.1940,6.468
5.583311,84.56,0.1962,6.539
5.666644,84.64,0.1983,6.610
5.749977,84.71,0.2004,6.678
5.833310,84.76,0.2025,6.749
5.916643,84.77,0.2045,6.818
5.999976,84.77,0.2065,6.883
6.083309,84.77,0.2086,6.952
6.166642,84.77,0.2107,7.024
6.249975,84.77,0.2128,7.092
6.333308,84.77,0.2148,7.160
6.416641,84.77,0.2169,7.229
6.499974,84.77,0.2189,7.297
6.583307,84.77,0.2210,7.366
6.666640,84.77,0.2231,7.437
6.749973,84.77,0.2252,7.505
6.833306,84.77,0.2273,7.575
6.916639,84.77,0.2293,7.643
6.999972,84.77,0.2313,7.710
7.083305,84.77,0.2334,7.780
7.166638,84.77,0.2355,7.851
7.249971,84.78,0.2376,7.919
7.333304,84.82,0.2397,7.989
7.416637,84.86,0.2418,8.058
7.499970,84.96,0.2438,8.126
7.583303,85.07,0.2458,8.193
7.666636,85.28,0.2479,8.264
7.749969,85.65,0.2501,8.335
7.833302,86.17,0.2521,8.405
7.916635,87.17,0.2542,8.474
7.999968,88.70,0.2562,8.540
8.083301,90.75,0.2583,8.610
8.166634,93.52,0.2604,8.681
8.249967,96.51,-0.007045,-0.2348
8.333300,100.0,-0.004391,-0.1464
8.416633,103.5,-0.003290,-0.1097
8.499966,106.5,-0.002791,-0.09303
8.583299,108.8,-0.002546,-0.08485
8.666632,110.4,-0.002300,-0.07668
8.749965,111.1,-0.002127,-0.07092
8.833298,111.3,-0.002005,-0.06683
8.916631,111.4,-0.001882,-0.06274
8.999964,111.4,-0.001800,-0.06000
9.083297,111.4,-0.001737,-0.05790
9.166630,111.4,-0.001700,-0.05667
9.249963,111.4,-0.001600,-0.05333
9.333296,111.4,-0.001600,-0.05333
9.416629,111.3,-0.001546,-0.05155
9.499962,111.3,-0.001500,-0.05000
9.583295,111.3,-0.001500,-0.05000
9.666628,111.3,-0.001250,-0.04167
9.749961,111.5,-0.0003918,-0.01306
9.833294,112.2,0.001063,0.03543
9.916627,113.8,0.003143,0.1048
9.999960,116.3,0.005358,0.1786
10.083293,119.6,0.007412,0.2471
10.166626,123.6,0.009509,0.3170
10.249959,127.5,0.01156,0.3852
10.333292,131.3,0.01356,0.4519
10.416625,135.1,0.01561,0.5203
10.499958,138.9,0.01776,0.5922
10.583291,142.7,0.01988,0.6627
10.666624,146.6,0.02196,0.7320
10.749957,150.6,0.02396,0.7987
10.833290,154.5,0.02603,0.8678
10.916623,158.4,0.02806,0.9353
10.999956,162.3,0.03017,1.006
11.083289,166.3,0.03229,1.076
11.166622,170.3,0.03440,1.147
11.249955,174.4,0.03646,1.215
11.333288,178.5,0.03846,1.282
11.416621,182.6,0.04046,1.349
11.499954,186.6,0.04259,1.420
11.583287,190.7,0.04469,1.490
11.666620,194.8,0.04679,1.560
11.749953,198.9,0.04885,1.628
11.833286,203.0,0.05086,1.695
11.916619,207.1,0.05286,1.762
11.999952,211.1,0.05498,1.833
12.083285,215.1,0.05710,1.903
12.166618,219.0,0.05921,1.974
12.249951,222.9,0.06129,2.043
12.333284,226.8,0.06328,2.109
12.416617,230.6,0.06536,2.179
12.499950,234.3,0.06738,2.246
12.583283,237.9,0.06950,2.317
12.666616,241.4,0.07162,2.387
12.749949,244.9,0.07366,2.455
12.833282,248.2,0.07575,2.525
12.916615,251.5,0.07775,2.592
12.999948,254.6,0.07979,2.660
13.083281,257.5,0.08188,2.729
13.166614,260.4,0.08401,2.800
13.249947,263.1,0.08614,2.871
13.333280,265.6,0.08815,2.938
13.416613,268.0,0.09015,3.005
13.499946,270.2,0.09219,3.073
13.583279,272.2,0.09431,3.144
13.666612,274.1,0.09637,3.212
13.749945,275.9,0.09845,3.282
13.833278,277.6,0.1006,3.352
13.916611,279.2,0.1026,3.418
13.999944,280.6,0.1046,3.487
14.083277,282.0,0.1067,3.557
14.166610,283.4,0.1088,3.625
14.249943,284.7,0.1109,3.698
14.333276,285.9,0.1130,3.765
14.416609,287.1,0.1150,3.834
14.499942,288.2,0.1171,3.902
14.583275,289.3,0.1192,3.973
14.666608,290.4,0.1213,4.042
14.749941,291.4,0.1234,4.112
14.833274,292.4,0.1254,4.181
14.916607,293.4,0.1274,4.248
14.999940,294.3,0.1295,4.317
15.083273,295.2,0.1316,4.385
15.166606,296.1,0.1336,4.455
15.249939,296.9,0.1358,4.525
15.333272,297.8,0.1378,4.594
15.416605,298.6,0.1399,4.662
15.499938,299.4,0.1419,4.731
15.583271,300.2,0.1439,4.798
15.666604,301.0,0.1460,4.868
15.749937,301.7,0.1482,4.939
15.833270,302.4,0.1502,5.008
15.916603,303.2,0.1523,5.077
15.999936,303.8,0.1543,5.145
16.083269,304.5,0.1563,5.212
16.166602,305.1,0.1585,5.284
16.249935,305.7,0.1606,5.352
16.333268,306.3,0.1627,5.422
16.416601,306.9,0.1647,5.490
16.499934,307.5,0.1667,5.558
16.583267,308.2,0.1688,5.627
16.666600,308.8,0.1709,5.697
16.749933,309.4,0.1730,5.766
16.833266,310.0,0.1751,5.836
16.916599,310.6,0.1771,5.905
16.999932,311.1,0.1791,5.971
17.083265,311.7,0.1812,6.041
17.166598,312.2,0.1833,6.110
17.249931,312.7,0.1854,6.181
17.333264,313.3,0.1875,6.250
17.416597,313.8,0.1896,6.320
17.499930,314.3,0.1916,6.388
17.583263,314.7,0.1937,6.456
17.666596,315.2,0.1958,6.525
17.749929,315.7,0.1979,6.596
17.833262,316.1,0.1999,6.665
17.916595,316.6,0.2020,6.734
17.999928,317.1,0.2040,6.801
18.083261,317.5,0.2061,6.869
18.166594,317.9,0.2082,6.939
18.249927,318.3,0.2103,7.009
18.333260,318.7,0.2124,7.080
18.416593,319.1,0.2144,7.148
18.499926,319.6,0.2164,7.215
18.583259,319.9,0.2185,7.283
18.666592,320.3,0.2206,7.352
18.749925,320.7,0.2227,7.423
18.833258,321.1,0.2248,7.493
18.916591,321.4,0.2269,7.562
18.999924,321.8,0.2289,7.631
19.083257,322.2,0.2309,7.695
19.166590,322.5,0.2330,7.766
19.249923,322.9,0.2351,7.836
19.333256,323.2,0.2372,7.906
19.416589,323.5,0.2393,7.975
19.499922,323.9,0.2413,8.045
19.583255,324.2,0.2433,8.111
19.666588,324.5,0.2454,8.179
19.749921,324.8,0.2475,8.250
19.833254,325.2,0.2496,8.321
19.916587,325.5,0.2516,8.388
19.999920,325.8,0.2537,8.458
20.083253,326.1,0.2558,8.525
20.166586,326.4,0.2578,8.592
20.249919,326.7,0.2599,8.662
20.333252,327.0,0.2620,8.734
20.416585,327.3,0.2641,8.805
20.499918,327.6,0.2661,8.871
20.583251,327.9,0.2682,8.939
20.666584,328.1,0.2702,9.007
20.749917,328.3,0.2723,9.077
20.833250,328.6,0.2744,9.147
20.916583,328.9,0.2765,9.218
20.999916,329.2,0.2786,9.287
21.083249,329.4,0.2806,9.353
21.166582,329.7,0.2826,9.420
21.249915,329.9,0.2847,9.490
21.333248,330.2,0.2868,9.561
21.416581,330.4,0.2889,9.631
21.499914,330.7,0.2910,9.700
21.583247,330.9,0.2930,9.767
21.666580,331.1,0.2950,9.834
21.749913,331.3,0.2970,9.901
21.833246,331.6,0.2992,9.974
21.916579,331.8,0.3014,10.05
21.999912,332.0,0.3034,10.11
22.083245,332.3,0.3055,10.18
22.166578,332.5,0.3075,10.25
22.249911,332.7,0.3095,10.32
22.333244,332.9,0.3116,10.39
22.416577,333.1,0.3138,10.46
22.499910,333.3,0.3159,10.53
22.583243,333.5,0.3179,10.60
22.666576,333.7,0.3199,10.66
22.749909,333.9,0.3219,10.73
22.833242,334.1,0.3240,10.80
22.916575,334.3,0.3262,10.87
22.999908,334.5,0.3283,10.94
23.083241,334.7,0.3303,11.01
23.166574,334.9,0.3323,11.08
23.249907,335.1,0.3344,11.15
23.333240,335.2,0.3364,11.21
23.416573,335.4,0.3386,11.29
23.499906,335.6,0.3407,11.36
23.583239,335.8,0.3427,11.42
23.666572,336.0,0.3448,11.49
23.749905,336.1,0.3468,11.56
23.833238,336.3,0.3489,11.63
23.916571,336.4,0.3510,11.70
23.999904,336.6,0.3531,11.77
24.083237,336.8,0.3552,11.84
24.166570,337.0,0.3572,11.91
24.249903,337.1,0.3592,11.97
24.333236,337.2,0.3613,12.04
24.416569,337.4,0.3634,12.11
24.499902,337.5,0.3655,12.18
24.583235,337.7,0.3676,12.25
24.666568,337.9,0.3697,12.32
24.749901,338.0,0.3716,12.39
24.833234,338.1,0.3737,12.46
24.916567,338.3,0.3758,12.53
24.999900,338.4,0.3779,12.60
25.083233,338.6,0.3800,12.67
25.166566,338.7,0.3820,12.73
25.249899,338.9,0.3840,12.80
25.333232,339.0,0.3861,12.87
25.416565,339.1,0.3882,12.94
25.499898,339.2,0.3903,13.01
25.583231,339.4,0.3924,13.08
25.666564,339.5,0.3945,13.15
25.749897,339.7,0.3965,13.22
25.833230,339.8,0.3985,13.28
25.916563,339.9,0.4006,13.35
25.999896,340.0,0.4027,13.42
26.083229,340.1,0.4048,13.49
26.166562,340.3,0.4068,13.56
26.249895,340.4,0.4089,13.63
26.333228,340.5,0.4109,13.70
26.416561,340.6,0.4130,13.77
26.499894,340.7,0.4151,13.84
26.583227,340.8,0.4171,13.90
26.666560,340.9,0.4192,13.97
26.749893,341.0,0.4213,14.04
26.833226,341.1,0.4233,14.11
26.916559,341.2,0.4254,14.18
26.999892,341.3,0.4275,14.25
27.083225,341.4,0.4295,14.32
27.166558,341.5,0.4316,14.39
27.249891,341.6,0.4337,14.46
27.333224,341.7,0.4357,14.52
27.416557,341.8,0.4378,14.59
27.499890,341.9,0.4399,14.66
27.583223,342.0,0.4420,14.73
27.666556,342.1,0.4441,14.80
27.749889,342.2,0.4461,14.87
27.833222,342.3,0.4481,14.94
27.916555,342.4,0.4502,15.01
27.999888,342.5,0.4523,15.08
28.083221,342.6,0.4544,15.15
28.166554,342.7,0.4565,15.22
28.249887,342.8,0.4586,15.29
28.333220,342.8,0.4606,15.35
28.416553,342.9,0.4626,15.42
28.499886,343.0,0.4647,15.49
28.583219,343.1,0.4669,15.56
28.666552,343.2,0.4690,15.63
28.749885,343.3,0.4710,15.70
28.833218,343.3,0.4730,15.77
28.916551,343.4,0.4751,15.84
28.999884,343.4,0.4772,15.91
29.083217,343.5,0.4793,15.98
29.166550,343.6,0.4813,16.04
29.249883,343.7,0.4835,16.12
29.333216,343.8,0.4854,16.18
29.416549,343.8,0.4875,16.25
29.499882,343.9,0.4896,16.32
29.583215,343.9,0.4917,16.39
29.666548,344.0,0.4938,16.46
29.749881,344.1,0.4958,16.53
29.833214,344.2,0.4979,16.60
29.916547,344.2,0.4999,16.66
29.999880,344.2,0.5020,16.73
30.083213,344.3,0.5042,16.81
30.166546,344.4,0.5063,16.88
30.249879,344.5,0.5083,16.94
30.333212,344.5,0.5104,17.01
30.416545,344.6,0.5123,17.08
30.499878,344.6,0.5144,17.15
30.583211,344.6,0.5166,17.22
30.666544,344.7,0.5186,17.29
30.749877,344.8,0.5207,17.36
30.833210,344.8,0.5228,17.43
30.916543,344.9,0.5247,17.49
30.999876,344.9,0.5268,17.56
31.083209,344.9,0.5289,17.63
31.166542,345.0,0.5311,17.70
31.249875,345.1,0.5331,17.77
31.333208,345.1,0.5352,17.84
31.416541,345.2,0.5372,17.91
31.499874,345.2,0.5392,17.97
31.583207,345.2,0.5413,18.04
31.666540,345.3,0.5434,18.11
31.749873,345.3,0.5455,18.18
31.833206,345.4,0.5476,18.25
31.916539,345.5,0.5496,18.32
31.999872,345.5,0.5516,18.39
32.083205,345.5,0.5537,18.46
32.166538,345.5,0.5559,18.53
32.249871,345.6,0.5579,18.60
32.333204,345.6,0.5600,18.67
32.416537,345.7,0.5621,18.74
32.499870,345.7,0.5641,18.80
32.583203,345.7,0.5662,18.87
32.666536,345.7,0.5683,18.94
32.749869,345.8,0.5704,19.01
32.833202,345.8,0.5725,19.08
32.916535,345.9,0.5746,19.15
32.999868,345.9,0.5766,19.22
33.083201,345.9,0.5786,19.29
33.166534,345.9,0.5807,19.36
33.249867,345.9,0.5828,19.43
33.333200,346.0,0.5849,19.50
33.416533,346.0,0.5870,19.57
33.499866,346.1,0.5890,19.63
33.583199,346.1,0.5910,19.70
33.666532,346.1,0.5932,19.77
33.749865,346.1,0.5953,19.84
33.833198,346.1,0.5974,19.91
33.916531,346.2,0.5995,19.98
33.999864,346.2,0.6015,20.05
34.083197,346.2,0.6035,20.12
34.166530,346.1,0.6055,20.18
34.249863,346.2,0.6077,20.26
34.333196,346.2,0.6097,20.32
34.416529,346.2,0.6118,20.39
34.499862,346.3,0.6138,20.46
34.583195,346.2,0.6159,20.53
34.666528,346.2,0.6179,20.60
34.749861,346.3,0.6200,20.67
34.833194,346.3,0.6221,20.74
34.916527,346.3,0.6242,20.81
34.999860,346.4,0.6263,20.88
35.083193,346.3,0.6283,20.94
35.166526,346.3,0.6303,21.01
35.249859,346.3,0.6324,21.08
35.333192,346.3,0.6346,21.15
35.416525,346.4,0.6366,21.22
35.499858,346.4,0.6387,21.29
35.583191,346.4,0.6407,21.36
35.666524,346.4,0.6428,21.43
35.749857,346.4,0.6448,21.49
35.833190,346.4,0.6470,21.57
35.916523,346.4,0.6490,21.63
35.999856,346.4,0.6511,21.70
36.083189,346.4,0.6531,21.77
36.166522,346.4,0.6551,21.84
36.249855,346.4,0.6572,21.91
36.333188,346.4,0.6593,21.98
36.416521,346.4,0.6614,22.05
36.499854,346.4,0.6635,22.12
36.583187,346.4,0.6655,22.18
36.666520,346.3,0.6675,22.25
36.749853,346.3,0.6696,22.32
36.833186,346.3,0.6716,22.39
36.916519,346.3,0.6737,22.46
36.999852,346.3,0.6758,22.53
37.083185,346.4,0.6779,22.60
37.166518,346.3,0.6799,22.66
37.249851,346.3,0.6820,22.73
37.333184,346.3,0.6841,22.80
37.416517,346.3,0.6862,22.87
37.499850,346.3,0.6883,22.94
37.583183,346.3,0.6904,23.01
37.666516,346.3,0.6924,23.08
37.749849,346.2,0.6945,23.15
37.833182,346.2,0.6966,23.22
37.916515,346.2,0.6987,23.29
37.999848,346.2,0.7007,23.36
38.083181,346.2,0.7028,23.43
38.166514,346.1,0.7048,23.49
38.249847,346.1,0.7069,23.56
38.333180,346.1,0.7090,23.63
38.416513,346.1,0.7111,23.70
38.499846,346.0,0.7132,23.77
38.583179,346.0,0.7152,23.84
38.666512,346.0,0.7173,23.91
38.749845,346.0,0.7194,23.98
38.833178,345.9,0.7215,24.05
38.916511,345.9,0.7235,24.12
38.999844,345.9,0.7256,24.19
39.083177,345.9,0.7276,24.25
39.166510,345.8,0.7297,24.32
39.249843,345.8,0.7318,24.39
39.333176,345.8,0.7339,24.46
39.416509,345.7,0.7360,24.53
39.499842,345.7,0.7380,24.60
39.583175,345.7,0.7401,24.67
39.666508,345.7,0.7422,24.74
39.749841,345.6,0.7442,24.81
39.833174,345.5,0.7463,24.88
39.916507,345.5,0.7485,24.95
39.999840,345.5,0.7505,25.02
40.083173,345.5,0.7525,25.08
40.166506,345.4,0.7546,25.15
40.249839,345.4,0.7566,25.22
40.333172,345.3,0.7587,25.29
40.416505,345.3,0.7609,25.36
40.499838,345.2,0.7629,25.43
40.583171,345.2,0.7650,25.50
40.666504,345.2,0.7671,25.57
40.749837,345.1,0.7691,25.64
40.833170,345.0,0.7711,25.70
40.916503,345.0,0.7733,25.78
40.999836,345.0,0.7754,25.85
41.083169,344.9,0.7775,25.92
41.166502,344.9,0.7795,25.98
41.249835,344.8,0.7815,26.05
41.333168,344.7,0.7836,26.12
41.416501,344.7,0.7857,26.19
41.499834,344.6,0.7878,26.26
41.583167,344.6,0.7899,26.33
41.666500,344.5,0.7919,26.40
41.749833,344.5,0.7939,26.46
41.833166,344.4,0.7959,26.53
41.916499,344.3,0.7980,26.60
41.999832,344.3,0.8001,26.67
42.083165,344.2,0.8022,26.74
42.166498,344.2,0.8043,26.81
42.249831,344.1,0.8063,26.88
42.333164,344.0,0.8083,26.94
42.416497,343.9,0.8104,27.01
42.499830,343.9,0.8126,27.09
42.583163,343.8,0.8146,27.15
42.666496,343.8,0.8167,27.22
42.749829,343.7,0.8188,27.29
42.833162,343.6,0.8208,27.36
42.916495,343.5,0.8228,27.43
42.999828,343.4,0.8250,27.50
43.083161,343.3,0.8271,27.57
43.166494,343.3,0.8292,27.64
43.249827,343.2,0.8312,27.71
43.333160,343.1,0.8332,27.77
43.416493,343.0,0.8352,27.84
43.499826,342.9,0.8374,27.91
43.583159,342.8,0.8395,27.98
43.666492,342.8,0.8416,28.05
43.749825,342.7,0.8437,28.12
43.833158,342.6,0.8457,28.19
43.916491,342.5,0.8477,28.26
43.999824,342.4,0.8498,28.33
44.083157,342.3,0.8519,28.40
44.166490,342.2,0.8540,28.47
44.249823,342.1,0.8560,28.53
44.333156,342.0,0.8580,28.60
44.416489,341.9,0.8601,28.67
44.499822,341.8,0.8622,28.74
44.583155,341.7,0.8643,28.81
44.666488,341.6,0.8664,28.88
44.749821,341.5,0.8684,28.95
44.833154,341.4,0.8705,29.02
44.916487,341.3,0.8726,29.09
44.999820,341.1,0.8746,29.15
45.083153,341.0,0.8767,29.22
45.166486,340.9,0.8788,29.29
45.249819,340.8,0.8809,29.36
45.333152,340.7,0.8830,29.43
45.416485,340.6,0.8850,29.50
45.499818,340.4,0.8871,29.57
45.583151,340.3,0.8892,29.64
45.666484,340.1,0.8912,29.71
45.749817,340.0,0.8933,29.78
45.833150,339.9,0.8954,29.85
45.916483,339.8,0.8974,29.91
45.999816,339.6,0.8995,29.98
46.083149,339.5,0.9016,30.05
46.166482,339.3,0.9036,30.12
46.249815,339.2,0.9057,30.19
46.333148,339.1,0.9079,30.26
46.416481,338.9,0.9099,30.33
46.499814,338.8,0.9119,30.40
46.583147,338.6,0.9139,30.46
46.666480,338.4,0.9161,30.54
46.749813,338.3,0.9181,30.60
46.833146,338.1,0.9203,30.68
46.916479,338.0,0.9223,30.74
46.999812,337.8,0.9244,30.81
47.083145,337.6,0.9264,30.88
47.166478,337.5,0.9285,30.95
47.249811,337.3,0.9306,31.02
47.333144,337.1,0.9328,31.09
47.416477,337.0,0.9348,31.16
47.499810,336.8,0.9368,31.23
47.583143,336.6,0.9389,31.30
47.666476,336.4,0.9410,31.37
47.749809,336.2,0.9431,31.44
47.833142,336.1,0.9451,31.50
47.916475,335.9,0.9472,31.57
47.999808,335.7,0.9492,31.64
48.083141,335.5,0.9513,31.71
48.166474,335.3,0.9533,31.78
48.249807,335.1,0.9555,31.85
48.333140,334.9,0.9575,31.92
48.416473,334.7,0.9596,31.99
48.499806,334.5,0.9616,32.05
48.583139,334.3,0.9637,32.12
48.666472,334.1,0.9658,32.19
48.749805,333.9,0.9679,32.26
48.833138,333.7,0.9700,32.33
48.916471,333.5,0.9720,32.40
48.999804,333.3,0.9741,32.47
49.083137,333.0,0.9761,32.54
49.166470,332.8,0.9782,32.61
49.249803,332.6,0.9803,32.68
49.333136,332.3,0.9824,32.75
49.416469,332.1,0.9844,32.81
49.499802,331.9,0.9865,32.88
49.583135,331.6,0.9885,32.95
49.666468,331.4,0.9906,33.02
49.749801,331.1,0.9927,33.09
49.833134,330.9,0.9948,33.16
49.916467,330.7,0.9968,33.23
49.999800,330.4,0.9989,33.30
50.083133,330.2,1.001,33.36
50.166466,329.9,1.003,33.43
50.249799,329.6,1.005,33.51
50.333132,329.4,1.007,33.57
50.416465,329.1,1.009,33.64
50.499798,328.9,1.011,33.71
50.583131,328.6,1.013,33.78
50.666464,328.3,1.015,33.85
50.749797,328.0,1.018,33.92
50.833130,327.8,1.020,33.99
50.916463,327.5,1.022,34.06
50.999796,327.2,1.024,34.13
51.083129,326.9,1.026,34.19
51.166462,326.6,1.028,34.26
51.249795,326.3,1.030,34.33
51.333128,326.0,1.032,34.40
51.416461,325.7,1.034,34.47
51.499794,325.5,1.036,34.54
51.583127,325.1,1.038,34.61
51.666460,324.8,1.040,34.68
51.749793,324.5,1.042,34.75
51.833126,324.2,1.044,34.82
51.916459,323.9,1.047,34.88
51.999792,323.6,1.049,34.95
52.083125,323.3,1.051,35.02
52.166458,322.9,1.053,35.09
52.249791,322.6,1.055,35.16
52.333124,322.3,1.057,35.23
52.416457,322.0,1.059,35.30
52.499790,321.6,1.061,35.37
52.583123,321.3,1.063,35.43
52.666456,321.0,1.065,35.50
52.749789,320.6,1.067,35.57
52.833122,320.3,1.069,35.64
52.916455,319.9,1.071,35.71
52.999788,319.6,1.073,35.78
53.083121,319.3,1.076,35.85
53.166454,318.9,1.077,35.92
53.249787,318.5,1.080,35.98
53.333120,318.1,1.082,36.06
53.416453,317.8,1.084,36.13
53.499786,317.4,1.086,36.20
53.583119,317.1,1.088,36.26
53.666452,316.6,1.090,36.33
53.749785,316.2,1.092,36.40
53.833118,315.9,1.094,36.47
53.916451,315.5,1.096,36.54
53.999784,315.1,1.098,36.61
54.083117,314.7,1.100,36.68
54.166450,314.3,1.102,36.74
54.249783,313.9,1.104,36.81
54.333116,313.5,1.106,36.88
54.416449,313.1,1.109,36.95
54.499782,312.7,1.111,37.02
54.583115,312.3,1.113,37.09
54.666448,311.9,1.115,37.16
54.749781,311.5,1.117,37.23
54.833114,311.1,1.119,37.30
54.916447,310.6,1.121,37.37
54.999780,310.2,1.123,37.44
55.083113,309.8,1.125,37.51
55.166446,309.4,1.127,37.57
55.249779,308.9,1.129,37.64
55.333112,308.5,1.131,37.71
55.416445,308.0,1.133,37.78
55.499778,307.6,1.136,37.85
55.583111,307.2,1.138,37.92
55.666444,306.7,1.140,37.99
55.749777,306.2,1.142,38.05
55.833110,305.8,1.144,38.12
55.916443,305.3,1.146,38.19
55.999776,304.9,1.148,38.26
56.083109,304.4,1.150,38.33
56.166442,303.9,1.152,38.40
56.249775,303.5,1.154,38.47
56.333108,302.9,1.156,38.54
56.416441,302.5,1.158,38.61
56.499774,302.0,1.160,38.68
56.583107,301.5,1.162,38.75
56.666440,301.0,1.165,38.82
56.749773,300.5,1.166,38.88
56.833106,300.0,1.169,38.95
56.916439,299.5,1.171,39.02
56.999772,299.0,1.173,39.09
57.083105,298.5,1.175,39.16
57.166438,298.0,1.177,39.23
57.249771,297.5,1.179,39.30
57.333104,296.9,1.181,39.37
57.416437,296.4,1.183,39.44
57.499770,295.9,1.185,39.51
57.583103,295.3,1.187,39.58
57.666436,294.8,1.189,39.65
57.749769,294.3,1.191,39.71
57.833102,293.7,1.193,39.78
57.916435,293.1,1.195,39.85
57.999768,292.6,1.198,39.92
58.083101,292.0,1.200,39.99
58.166434,291.5,1.202,40.06
58.249767,290.9,1.204,40.13
58.333100,290.3,1.206,40.19
58.416433,289.8,1.208,40.26
58.499766,289.2,1.210,40.33
58.583099,288.6,1.212,40.40
58.666432,288.0,1.214,40.47
58.749765,287.4,1.216,40.54
58.833098,286.8,1.218,40.61
58.916431,286.2,1.220,40.68
58.999764,285.6,1.222,40.74
59.083097,285.0,1.224,40.81
59.166430,284.4,1.227,40.88
59.249763,283.8,1.229,40.95
59.333096,283.2,1.231,41.02
59.416429,282.5,1.233,41.09
59.499762,281.9,1.235,41.16
59.583095,281.3,1.237,41.23
59.666428,280.6,1.239,41.30
59.749761,280.0,1.241,41.37
59.833094,279.3,1.243,41.43
59.916427,278.7,1.245,41.50
59.999760,278.0,1.247,41.57
60.083093,277.3,1.249,41.64
60.166426,276.7,1.251,41.71
60.249759,276.0,1.253,41.78
60.333092,275.3,1.255,41.85
60.416425,274.6,1.257,41.91
60.499758,274.0,1.260,41.98
60.583091,273.3,1.262,42.05
60.666424,272.6,1.264,42.12
60.749757,271.9,1.266,42.19
60.833090,271.2,1.268,42.26
60.916423,270.4,1.270,42.33
60.999756,269.7,1.272,42.40
61.083089,269.0,1.274,42.47
61.166422,268.3,1.276,42.54
61.249755,267.5,1.278,42.61
61.333088,266.8,1.280,42.67
61.416421,266.0,1.282,42.74
61.499754,265.3,1.284,42.81
61.583087,264.5,1.286,42.88
61.666420,263.8,1.289,42.95
61.749753,263.0,1.291,43.02
61.833086,262.2,1.293,43.09
61.916419,261.4,1.295,43.16
61.999752,260.6,1.297,43.22
62.083085,259.8,1.299,43.30
62.166418,259.1,1.301,43.37
62.249751,258.3,1.303,43.44
62.333084,257.5,1.305,43.50
62.416417,256.6,1.307,43.57
62.499750,255.8,1.309,43.64
62.583083,255.0,1.311,43.71
62.666416,254.2,1.313,43.78
62.749749,253.3,1.315,43.85
62.833082,252.5,1.318,43.92
62.916415,251.7,1.320,43.98
62.999748,250.8,1.322,44.05
63.083081,249.9,1.324,44.12
63.166414,249.1,1.326,44.20
63.249747,248.2,1.328,44.26
63.333080,247.3,1.330,44.33
63.416413,246.4,1.332,44.40
63.499746,245.5,1.334,44.47
63.583079,244.6,1.336,44.54
63.666412,243.7,1.338,44.61
63.749745,242.8,1.340,44.68
63.833078,241.9,1.342,44.75
63.916411,240.9,1.344,44.81
63.999744,240.0,1.346,44.88
64.083077,239.1,1.349,44.95
64.166410,238.1,1.351,45.02
64.249743,237.2,1.353,45.09
64.333076,236.2,1.355,45.16
64.416409,235.3,1.357,45.23
64.499742,234.3,1.359,45.29
64.583075,233.3,1.361,45.36
64.666408,232.3,1.363,45.44
64.749741,231.4,1.365,45.51
64.833074,230.4,1.367,45.57
64.916407,229.4,1.369,45.64
64.999740,228.4,1.371,45.71
