Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
10.333292,123.7,0.01158,0.3859
10.416625,127.1,0.01366,0.4552
10.499958,130.4,0.01570,0.5232
10.583291,133.7,0.01781,0.5935
10.666624,137.1,0.01989,0.6631
10.749957,140.4,0.02202,0.7339
10.833290,143.8,0.02406,0.8019
10.916623,147.2,0.02610,0.8699
10.999956,150.7,0.02814,0.9379
11.083289,154.1,0.03018,1.006
11.166622,157.6,0.03238,1.079
11.249955,161.0,0.03436,1.145
11.333288,164.5,0.03643,1.214
11.416621,168.1,0.03854,1.285
11.499954,171.6,0.04051,1.350
11.583287,175.1,0.04262,1.421
11.666620,178.6,0.04474,1.491
11.749953,182.2,0.04680,1.560
11.833286,185.8,0.04888,1.629
11.916619,189.4,0.05098,1.699
11.999952,193.0,0.05296,1.765
12.083285,196.6,0.05499,1.833
12.166618,200.2,0.05710,1.903
12.249951,203.9,0.05924,1.975
12.333284,207.6,0.06131,2.044
12.416617,211.3,0.06342,2.114
12.499950,215.0,0.06538,2.179
12.583283,218.7,0.06741,2.247
12.666616,222.4,0.06947,2.316
12.749949,226.1,0.07168,2.389
12.833282,229.8,0.07373,2.458
12.916615,233.6,0.07583,2.528
12.999948,237.4,0.07791,2.597
13.083281,241.2,0.07985,2.662
13.166614,245.0,0.08193,2.731
13.249947,248.7,0.08404,2.801
13.333280,252.5,0.08616,2.872
13.416613,256.2,0.08821,2.940
13.499946,260.0,0.09030,3.010
13.583279,263.7,0.09227,3.076
13.666612,267.4,0.09428,3.143
13.749945,271.0,0.09646,3.215
13.833278,274.6,0.09851,3.284
13.916611,278.3,0.1006,3.354
13.999944,281.9,0.1027,3.423
14.083277,285.7,0.1046,3.488
14.166610,289.4,0.1067,3.556
14.249943,293.2,0.1088,3.625
14.333276,296.9,0.1109,3.696
14.416609,300.6,0.1130,3.766
14.499942,304.3,0.1151,3.836
14.583275,308.1,0.1171,3.902
14.666608,311.7,0.1191,3.971
14.749941,315.3,0.1212,4.041
14.833274,318.9,0.1233,4.110
14.916607,322.5,0.1254,4.181
14.999940,326.1,0.1275,4.249
15.083273,329.6,0.1295,4.317
15.166606,333.1,0.1316,4.385
15.249939,336.5,0.1336,4.453
15.333272,340.0,0.1357,4.525
15.416605,343.4,0.1378,4.594
15.499938,346.7,0.1399,4.664
15.583271,350.1,0.1420,4.732
15.666604,353.4,0.1440,4.800
15.749937,356.7,0.1460,4.868
15.833270,359.9,0.1482,4.939
15.916603,363.0,0.1502,5.006
15.999936,366.2,0.1523,5.076
16.083269,369.3,0.1543,5.144
16.166602,372.4,0.1564,5.212
16.249935,375.4,0.1584,5.281
16.333268,378.4,0.1605,5.351
16.416601,381.3,0.1626,5.420
16.499934,384.2,0.1648,5.492
16.583267,387.1,0.1668,5.561
16.666600,389.9,0.1688,5.627
16.749933,392.6,0.1709,5.696
16.833266,395.3,0.1730,5.766
16.916599,397.9,0.1751,5.835
16.999932,400.4,0.1771,5.905
17.083265,402.8,0.1792,5.974
17.166598,405.2,0.1813,6.043
17.249931,407.5,0.1833,6.109
17.333264,409.7,0.1854,6.179
17.416597,411.8,0.1874,6.248
17.499930,413.8,0.1896,6.319
17.583263,415.7,0.1916,6.388
17.666596,417.6,0.1937,6.456
17.749929,419.3,0.1957,6.524
17.833262,421.1,0.1978,6.592
17.916595,422.7,0.1999,6.663
17.999928,424.3,0.2019,6.731
18.083261,425.9,0.2041,6.802
18.166594,427.5,0.2062,6.872
18.249927,428.9,0.2082,6.938
18.333260,430.3,0.2103,7.008
18.416593,431.8,0.2123,7.078
18.499926,433.2,0.2144,7.147
18.583259,434.5,0.2165,7.216
18.666592,435.9,0.2186,7.285
18.749925,437.2,0.2206,7.353
18.833258,438.5,0.2226,7.421
18.916591,439.8,0.2247,7.492
18.999924,441.0,0.2268,7.561
19.083257,442.3,0.2289,7.629
19.166590,443.5,0.2310,7.700
19.249923,444.7,0.2330,7.768
19.333256,445.9,0.2351,7.836
19.416589,447.0,0.2372,7.907
19.499922,448.2,0.2393,7.975
19.583255,449.3,0.2414,8.045
19.666588,450.4,0.2434,8.115
19.749921,451.6,0.2455,8.183
19.833254,452.6,0.2475,8.251
19.916587,453.7,0.2496,8.319
19.999920,454.8,0.2517,8.390
20.083253,455.9,0.2537,8.458
20.166586,456.9,0.2559,8.529
20.249919,457.9,0.2578,8.594
20.333252,458.9,0.2599,8.664
20.416585,459.9,0.2619,8.732
20.499918,461.0,0.2641,8.805
20.583251,462.0,0.2662,8.873
20.666584,463.0,0.2683,8.942
20.749917,463.9,0.2704,9.012
20.833250,464.9,0.2723,9.077
20.916583,465.8,0.2744,9.147
20.999916,466.8,0.2765,9.217
21.083249,467.7,0.2786,9.287
21.166582,468.7,0.2807,9.356
21.249915,469.6,0.2827,9.424
21.333248,470.5,0.2847,9.492
21.416581,471.4,0.2868,9.560
21.499914,472.3,0.2890,9.632
21.583247,473.2,0.2910,9.701
21.666580,474.1,0.2931,9.770
21.749913,475.0,0.2952,9.839
21.833246,475.9,0.2971,9.905
21.916579,476.7,0.2992,9.974
21.999912,477.6,0.3014,10.05
22.083245,478.5,0.3034,10.11
22.166578,479.3,0.3055,10.18
22.249911,480.2,0.3076,10.25
22.333244,481.0,0.3096,10.32
22.416577,481.8,0.3116,10.39
22.499910,482.6,0.3138,10.46
22.583243,483.5,0.3159,10.53
22.666576,484.3,0.3179,10.60
22.749909,485.1,0.3200,10.67
22.833242,485.9,0.3220,10.73
22.916575,486.7,0.3240,10.80
22.999908,487.4,0.3262,10.87
23.083241,488.3,0.3283,10.94
23.166574,489.1,0.3304,11.01
23.249907,489.9,0.3325,11.08
23.333240,490.6,0.3344,11.15
23.416573,491.4,0.3365,11.22
23.499906,492.1,0.3385,11.28
23.583239,492.9,0.3407,11.36
23.666572,493.6,0.3428,11.43
23.749905,494.4,0.3449,11.50
23.833238,495.2,0.3469,11.56
23.916571,495.9,0.3489,11.63
23.999904,496.6,0.3510,11.70
24.083237,497.3,0.3532,11.77
24.166570,498.1,0.3552,11.84
24.249903,498.8,0.3574,11.91
24.333236,499.6,0.3594,11.98
24.416569,500.2,0.3613,12.04
24.499902,500.9,0.3634,12.11
24.583235,501.6,0.3656,12.19
24.666568,502.3,0.3677,12.26
24.749901,503.0,0.3698,12.33
24.833234,503.7,0.3718,12.39
24.916567,504.4,0.3738,12.46
24.999900,505.0,0.3758,12.53
25.083233,505.7,0.3780,12.60
25.166566,506.4,0.3801,12.67
25.249899,507.1,0.3822,12.74
25.333232,507.8,0.3843,12.81
25.416565,508.5,0.3862,12.87
25.499898,509.1,0.3883,12.94
25.583231,509.7,0.3904,13.01
25.666564,510.3,0.3925,13.08
25.749897,511.0,0.3946,13.15
25.833230,511.7,0.3967,13.22
25.916563,512.3,0.3987,13.29
25.999896,512.9,0.4007,13.36
26.083229,513.5,0.4028,13.43
26.166562,514.1,0.4049,13.50
26.249895,514.8,0.4070,13.57
26.333228,515.4,0.4091,13.64
26.416561,516.1,0.4111,13.70
26.499894,516.7,0.4132,13.77
26.583227,517.2,0.4152,13.84
26.666560,517.8,0.4173,13.91
26.749893,518.4,0.4194,13.98
26.833226,519.1,0.4215,14.05
26.916559,519.7,0.4236,14.12
26.999892,520.3,0.4256,14.19
27.083225,520.8,0.4277,14.26
27.166558,521.4,0.4298,14.33
27.249891,521.9,0.4319,14.40
27.333224,522.5,0.4340,14.47
27.416557,523.2,0.4360,14.53
27.499890,523.7,0.4380,14.60
27.583223,524.2,0.4401,14.67
27.666556,524.8,0.4421,14.74
27.749889,525.3,0.4442,14.81
27.833222,525.9,0.4463,14.88
27.916555,526.5,0.4484,14.95
27.999888,527.1,0.4504,15.01
28.083221,527.6,0.4524,15.08
28.166554,528.1,0.4545,15.15
28.249887,528.6,0.4566,15.22
28.333220,529.2,0.4587,15.29
28.416553,529.7,0.4608,15.36
28.499886,530.3,0.4628,15.43
28.583219,530.8,0.4649,15.50
28.666552,531.3,0.4670,15.57
28.749885,531.8,0.4690,15.63
28.833218,532.3,0.4711,15.70
28.916551,532.8,0.4732,15.77
28.999884,533.4,0.4752,15.84
29.083217,533.9,0.4773,15.91
29.166550,534.3,0.4793,15.98
29.249883,534.9,0.4814,16.05
29.333216,535.4,0.4835,16.12
29.416549,535.9,0.4856,16.19
29.499882,536.4,0.4876,16.25
29.583215,536.9,0.4897,16.32
29.666548,537.3,0.4918,16.39
29.749881,537.8,0.4938,16.46
29.833214,538.3,0.4960,16.53
29.916547,538.8,0.4980,16.60
29.999880,539.3,0.5001,16.67
30.083213,539.8,0.5022,16.74
30.166546,540.2,0.5042,16.81
30.249879,540.7,0.5063,16.88
30.333212,541.2,0.5084,16.95
30.416545,541.6,0.5105,17.02
30.499878,542.1,0.5126,17.09
30.583211,542.6,0.5145,17.15
30.666544,543.0,0.5167,17.22
30.749877,543.4,0.5187,17.29
30.833210,543.9,0.5208,17.36
30.916543,544.3,0.5229,17.43
30.999876,544.8,0.5249,17.50
31.083209,545.2,0.5270,17.57
31.166542,545.6,0.5290,17.63
31.249875,546.1,0.5312,17.71
31.333208,546.5,0.5333,17.78
31.416541,547.0,0.5353,17.84
31.499874,547.4,0.5374,17.91
31.583207,547.8,0.5394,17.98
31.666540,548.2,0.5415,18.05
31.749873,548.6,0.5436,18.12
31.833206,549.0,0.5456,18.19
31.916539,549.5,0.5477,18.26
31.999872,549.9,0.5498,18.33
32.083205,550.3,0.5518,18.39
32.166538,550.7,0.5538,18.46
32.249871,551.1,0.5560,18.53
32.333204,551.5,0.5581,18.60
32.416537,551.9,0.5601,18.67
32.499870,552.3,0.5622,18.74
32.583203,552.8,0.5642,18.81
32.666536,553.1,0.5662,18.87
32.749869,553.4,0.5683,18.94
32.833202,553.8,0.5705,19.02
32.916535,554.3,0.5726,19.09
32.999868,554.6,0.5746,19.15
33.083201,555.1,0.5767,19.22
33.166534,555.4,0.5787,19.29
33.249867,555.7,0.5807,19.36
33.333200,556.1,0.5829,19.43
33.416533,556.5,0.5850,19.50
33.499866,556.9,0.5870,19.57
33.583199,557.3,0.5891,19.64
33.666532,557.6,0.5911,19.70
33.749865,557.9,0.5931,19.77
33.833198,558.3,0.5953,19.84
33.916531,558.7,0.5973,19.91
33.999864,559.0,0.5994,19.98
34.083197,559.4,0.6015,20.05
34.166530,559.8,0.6036,20.12
34.249863,560.1,0.6056,20.19
34.333196,560.3,0.6076,20.25
34.416529,560.7,0.6098,20.33
34.499862,561.1,0.6119,20.40
34.583195,561.5,0.6140,20.47
34.666528,561.8,0.6160,20.53
34.749861,562.1,0.6180,20.60
34.833194,562.4,0.6200,20.67
34.916527,562.7,0.6222,20.74
34.999860,563.1,0.6243,20.81
35.083193,563.4,0.6264,20.88
35.166526,563.8,0.6284,20.95
35.249859,564.1,0.6304,21.01
35.333192,564.3,0.6324,21.08
35.416525,564.6,0.6346,21.15
35.499858,565.0,0.6367,21.22
35.583191,565.3,0.6389,21.30
35.666524,565.7,0.6409,21.36
35.749857,566.0,0.6429,21.43
35.833190,566.2,0.6449,21.50
35.916523,566.5,0.6471,21.57
35.999856,566.8,0.6492,21.64
36.083189,567.1,0.6513,21.71
36.166522,567.5,0.6533,21.78
36.249855,567.8,0.6553,21.84
36.333188,568.0,0.6573,21.91
36.416521,568.3,0.6594,21.98
36.499854,568.6,0.6615,22.05
36.583187,568.9,0.6636,22.12
36.666520,569.2,0.6658,22.19
36.749853,569.5,0.6677,22.26
36.833186,569.7,0.6698,22.33
36.916519,570.0,0.6718,22.39
36.999852,570.2,0.6740,22.47
37.083185,570.5,0.6761,22.54
37.166518,570.8,0.6782,22.61
37.249851,571.2,0.6802,22.67
37.333184,571.4,0.6822,22.74
37.416517,571.6,0.6843,22.81
37.499850,571.9,0.6864,22.88
37.583183,572.1,0.6885,22.95
37.666516,572.4,0.6906,23.02
37.749849,572.7,0.6926,23.09
37.833182,573.0,0.6946,23.15
37.916515,573.2,0.6967,23.22
37.999848,573.4,0.6988,23.29
38.083181,573.6,0.7009,23.36
38.166514,573.9,0.7030,23.43
38.249847,574.2,0.7050,23.50
38.333180,574.5,0.7071,23.57
38.416513,574.7,0.7091,23.64
38.499846,574.9,0.7112,23.71
38.583179,575.1,0.7132,23.77
38.666512,575.3,0.7153,23.84
38.749845,575.6,0.7173,23.91
38.833178,575.9,0.7193,23.98
38.916511,576.1,0.7214,24.05
38.999844,576.3,0.7236,24.12
39.083177,576.6,0.7256,24.19
39.166510,576.8,0.7277,24.26
39.249843,577.1,0.7298,24.33
39.333176,577.3,0.7319,24.40
39.416509,577.5,0.7339,24.46
39.499842,577.7,0.7360,24.53
39.583175,577.9,0.7381,24.60
39.666508,578.1,0.7402,24.67
39.749841,578.3,0.7423,24.74
39.833174,578.5,0.7443,24.81
39.916507,578.7,0.7464,24.88
39.999840,578.9,0.7485,24.95
40.083173,579.1,0.7505,25.02
40.166506,579.3,0.7526,25.09
40.249839,579.5,0.7547,25.16
40.333172,579.8,0.7568,25.23
40.416505,579.9,0.7588,25.29
40.499838,580.1,0.7608,25.36
40.583171,580.3,0.7630,25.43
40.666504,580.5,0.7650,25.50
40.749837,580.7,0.7671,25.57
40.833170,580.9,0.7693,25.64
40.916503,581.1,0.7713,25.71
40.999836,581.3,0.7734,25.78
41.083169,581.5,0.7755,25.85
41.166502,581.7,0.7775,25.92
41.249835,581.9,0.7796,25.99
41.333168,582.0,0.7817,26.06
41.416501,582.2,0.7837,26.12
41.499834,582.4,0.7858,26.19
41.583167,582.5,0.7879,26.26
41.666500,582.7,0.7900,26.33
41.749833,582.9,0.7920,26.40
41.833166,583.1,0.7941,26.47
41.916499,583.2,0.7961,26.54
41.999832,583.4,0.7982,26.61
42.083165,583.5,0.8003,26.68
42.166498,583.7,0.8024,26.75
42.249831,583.9,0.8045,26.82
42.333164,584.0,0.8065,26.88
42.416497,584.2,0.8086,26.95
42.499830,584.3,0.8106,27.02
42.583163,584.5,0.8127,27.09
42.666496,584.6,0.8148,27.16
42.749829,584.8,0.8169,27.23
42.833162,585.0,0.8190,27.30
42.916495,585.1,0.8210,27.37
42.999828,585.2,0.8230,27.43
43.083161,585.3,0.8251,27.50
43.166494,585.5,0.8273,27.58
43.249827,585.7,0.8294,27.65
43.333160,585.8,0.8314,27.71
43.416493,586.0,0.8335,27.78
43.499826,586.1,0.8355,27.85
43.583159,586.2,0.8375,27.92
43.666492,586.3,0.8396,27.99
43.749825,586.4,0.8418,28.06
43.833158,586.6,0.8438,28.13
43.916491,586.7,0.8459,28.20
43.999824,586.8,0.8478,28.26
44.083157,586.9,0.8499,28.33
44.166490,587.0,0.8520,28.40
44.249823,587.2,0.8542,28.47
44.333156,587.3,0.8562,28.54
44.416489,587.5,0.8582,28.61
44.499822,587.6,0.8603,28.68
44.583155,587.6,0.8623,28.74
44.666488,587.7,0.8645,28.82
44.749821,587.8,0.8665,28.88
44.833154,588.0,0.8686,28.95
44.916487,588.1,0.8707,29.02
44.999820,588.2,0.8727,29.09
45.083153,588.3,0.8748,29.16
45.166486,588.3,0.8768,29.23
45.249819,588.4,0.8789,29.30
45.333152,588.6,0.8811,29.37
45.416485,588.7,0.8831,29.44
45.499818,588.8,0.8852,29.51
45.583151,588.9,0.8872,29.57
45.666484,588.9,0.8892,29.64
45.749817,589.0,0.8914,29.71
45.833150,589.1,0.8934,29.78
45.916483,589.2,0.8956,29.85
45.999816,589.3,0.8976,29.92
46.083149,589.4,0.8995,29.98
46.166482,589.3,0.9016,30.05
46.249815,589.4,0.9037,30.12
46.333148,589.5,0.9058,30.19
46.416481,589.6,0.9079,30.26
46.499814,589.7,0.9099,30.33
46.583147,589.8,0.9120,30.40
46.666480,589.8,0.9140,30.47
46.749813,589.8,0.9161,30.54
46.833146,589.8,0.9182,30.61
46.916479,589.9,0.9204,30.68
46.999812,589.9,0.9224,30.75
47.083145,589.9,0.9244,30.81
47.166478,589.8,0.9265,30.88
47.249811,589.6,0.9286,30.95
47.333144,589.5,0.9307,31.02
47.416477,589.4,0.9328,31.09
47.499810,589.3,0.9348,31.16
47.583143,589.2,0.9369,31.23
47.666476,589.0,0.9389,31.30
47.749809,588.8,0.9410,31.37
47.833142,588.6,0.9431,31.44
47.916475,588.3,0.9452,31.51
47.999808,587.9,0.9473,31.58
48.083141,587.3,0.9493,31.64
48.166474,586.5,0.9514,31.71
48.249807,585.6,0.9534,31.78
48.333140,584.7,0.9555,31.85
48.416473,583.8,0.9576,31.92
48.499806,582.7,0.9597,31.99
48.583139,578.5,0.9618,32.06
48.666472,479.7,0.9641,32.14
48.749805,361.7,0.9660,32.20
48.833138,243.7,0.9680,32.27
48.916471,127.5,0.9701,32.34
48.999804,11.72,0.9722,32.41
