Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
7.999968,111.1,-0.001200,-0.04000
8.083301,111.1,-0.001000,-0.03333
8.166634,111.2,-0.0009600,-0.03200
8.249967,111.2,-0.0009000,-0.03000
8.333300,111.2,-0.0008161,-0.02720
8.416633,111.3,-0.0003767,-0.01256
8.499966,111.5,0.0004328,0.01443
8.583299,112.6,0.002484,0.08280
8.666632,114.4,0.004610,0.1537
8.749965,116.8,0.006676,0.2225
8.833298,119.8,0.008664,0.2888
8.916631,123.2,0.01072,0.3573
8.999964,126.4,0.01281,0.4271
9.083297,129.4,0.01494,0.4980
9.166630,132.5,0.01699,0.5665
9.249963,135.7,0.01909,0.6363
9.333296,138.9,0.02111,0.7037
9.416629,142.1,0.02317,0.7722
9.499962,145.3,0.02524,0.8415
9.583295,148.6,0.02731,0.9104
9.666628,151.9,0.02938,0.9795
9.749961,155.2,0.03154,1.051
9.833294,158.6,0.03356,1.119
9.916627,162.0,0.03559,1.186
9.999960,165.4,0.03771,1.257
10.083293,168.9,0.03978,1.326
10.166626,172.4,0.04187,1.396
10.249959,175.9,0.04391,1.464
10.333292,179.5,0.04600,1.533
10.416625,183.1,0.04804,1.601
10.499958,186.7,0.05011,1.670
10.583291,190.4,0.05220,1.740
10.666624,194.1,0.05433,1.811
10.749957,197.8,0.05644,1.881
10.833290,201.4,0.05845,1.948
10.916623,205.1,0.06049,2.016
10.999956,208.7,0.06255,2.085
11.083289,212.3,0.06466,2.155
11.166622,216.0,0.06672,2.224
11.249955,219.5,0.06880,2.293
11.333288,223.1,0.07083,2.361
11.416621,226.6,0.07286,2.429
11.499954,230.0,0.07492,2.497
11.583287,233.4,0.07708,2.569
11.666620,236.7,0.07912,2.637
11.749953,239.9,0.08116,2.705
11.833286,243.1,0.08324,2.775
11.916619,246.2,0.08525,2.842
11.999952,249.1,0.08734,2.911
12.083285,252.0,0.08947,2.982
12.166618,254.7,0.09157,3.052
12.249951,257.4,0.09359,3.120
12.333284,259.9,0.09566,3.189
12.416617,262.3,0.09769,3.256
12.499950,264.5,0.09979,3.326
12.583283,266.5,0.1018,3.394
12.666616,268.5,0.1040,3.465
12.749949,270.3,0.1060,3.534
12.833282,272.0,0.1081,3.603
12.916615,273.6,0.1101,3.668
12.999948,275.1,0.1121,3.738
13.083281,276.4,0.1142,3.806
13.166614,277.8,0.1163,3.877
13.249947,279.1,0.1184,3.948
13.333280,280.3,0.1205,4.016
13.416613,281.6,0.1225,4.083
13.499946,282.6,0.1245,4.150
13.583279,283.5,0.1266,4.221
13.666612,284.4,0.1288,4.292
13.749945,285.4,0.1308,4.361
13.833278,286.3,0.1329,4.430
13.916611,287.3,0.1350,4.501
13.999944,288.3,0.1369,4.565
14.083277,289.3,0.1390,4.634
14.166610,290.2,0.1412,4.706
14.249943,291.1,0.1433,4.776
14.333276,292.0,0.1454,4.845
14.416609,292.9,0.1474,4.913
14.499942,293.7,0.1494,4.980
14.583275,294.5,0.1515,5.049
14.666608,295.3,0.1536,5.119
14.749941,296.1,0.1557,5.190
14.833274,296.8,0.1578,5.259
14.916607,297.6,0.1598,5.327
14.999940,298.4,0.1618,5.394
15.083273,299.1,0.1638,5.461
15.166606,299.7,0.1660,5.533
15.249939,300.4,0.1681,5.605
15.333272,301.1,0.1702,5.674
15.416605,301.8,0.1723,5.742
15.499938,302.5,0.1743,5.809
15.583271,303.1,0.1763,5.876
15.666604,303.7,0.1784,5.946
15.749937,304.3,0.1805,6.017
15.833270,304.9,0.1826,6.088
15.916603,305.6,0.1847,6.157
15.999936,306.2,0.1867,6.224
16.083269,306.7,0.1887,6.291
16.166602,307.3,0.1907,6.358
16.249935,307.8,0.1929,6.431
16.333268,308.4,0.1950,6.500
16.416601,308.9,0.1972,6.572
16.499934,309.5,0.1992,6.639
16.583267,310.0,0.2012,6.706
16.666600,310.5,0.2032,6.773
16.749933,311.0,0.2053,6.844
16.833266,311.5,0.2074,6.914
16.916599,312.0,0.2095,6.984
16.999932,312.5,0.2116,7.053
17.083265,313.0,0.2136,7.121
17.166598,313.4,0.2156,7.188
17.249931,313.8,0.2178,7.259
17.333264,314.3,0.2198,7.328
17.416597,314.7,0.2219,7.397
17.499930,315.2,0.2240,7.468
17.583263,315.6,0.2260,7.534
17.666596,316.0,0.2281,7.603
17.749929,316.4,0.2301,7.671
17.833262,316.8,0.2322,7.741
17.916595,317.2,0.2344,7.812
17.999928,317.6,0.2364,7.880
18.083261,318.0,0.2384,7.947
18.166594,318.4,0.2404,8.015
18.249927,318.7,0.2426,8.085
18.333260,319.1,0.2446,8.155
18.416593,319.5,0.2468,8.225
18.499926,319.9,0.2489,8.295
18.583259,320.3,0.2509,8.362
18.666592,320.6,0.2529,8.430
18.749925,320.9,0.2550,8.499
18.833258,321.2,0.2571,8.569
18.916591,321.6,0.2592,8.639
18.999924,321.9,0.2612,8.707
19.083257,322.3,0.2633,8.777
19.166590,322.6,0.2653,8.844
19.249923,322.9,0.2674,8.913
19.333256,323.2,0.2695,8.984
19.416589,323.5,0.2715,9.051
19.499922,323.8,0.2737,9.122
19.583255,324.1,0.2758,9.192
19.666588,324.4,0.2778,9.259
19.749921,324.7,0.2798,9.326
19.833254,325.0,0.2819,9.395
19.916587,325.3,0.2840,9.466
19.999920,325.6,0.2861,9.537
20.083253,325.9,0.2882,9.605
20.166586,326.1,0.2901,9.672
20.249919,326.4,0.2922,9.740
20.333252,326.6,0.2943,9.811
20.416585,326.9,0.2963,9.878
20.499918,327.1,0.2985,9.949
20.583251,327.4,0.3005,10.02
20.666584,327.7,0.3026,10.09
20.749917,327.9,0.3047,10.16
20.833250,328.2,0.3067,10.22
20.916583,328.4,0.3088,10.29
20.999916,328.6,0.3109,10.36
21.083249,328.9,0.3129,10.43
21.166582,329.1,0.3150,10.50
21.249915,329.4,0.3171,10.57
21.333248,329.6,0.3191,10.64
21.416581,329.8,0.3212,10.71
21.499914,330.0,0.3233,10.78
21.583247,330.3,0.3254,10.85
21.666580,330.5,0.3274,10.91
21.749913,330.7,0.3295,10.98
21.833246,330.9,0.3316,11.05
21.916579,331.1,0.3337,11.12
21.999912,331.3,0.3357,11.19
22.083245,331.5,0.3379,11.26
22.166578,331.7,0.3399,11.33
22.249911,331.9,0.3419,11.40
22.333244,332.1,0.3440,11.47
22.416577,332.3,0.3461,11.54
22.499910,332.5,0.3482,11.61
22.583243,332.7,0.3502,11.67
22.666576,332.9,0.3523,11.74
22.749909,333.1,0.3543,11.81
22.833242,333.2,0.3564,11.88
22.916575,333.4,0.3585,11.95
22.999908,333.6,0.3606,12.02
23.083241,333.8,0.3627,12.09
23.166574,334.0,0.3648,12.16
23.249907,334.1,0.3667,12.22
23.333240,334.3,0.3688,12.29
23.416573,334.5,0.3709,12.36
23.499906,334.7,0.3730,12.43
23.583239,334.8,0.3751,12.50
23.666572,335.0,0.3772,12.57
23.749905,335.2,0.3792,12.64
23.833238,335.2,0.3812,12.71
23.916571,335.4,0.3833,12.78
23.999904,335.6,0.3855,12.85
24.083237,335.7,0.3875,12.92
24.166570,335.8,0.3896,12.99
24.249903,336.0,0.3916,13.05
24.333236,336.1,0.3937,13.12
24.416569,336.2,0.3958,13.19
24.499902,336.4,0.3980,13.27
24.583235,336.6,0.4000,13.33
24.666568,336.8,0.4021,13.40
24.749901,336.9,0.4041,13.47
24.833234,337.0,0.4061,13.54
24.916567,337.1,0.4081,13.60
24.999900,337.3,0.4103,13.68
25.083233,337.4,0.4124,13.75
25.166566,337.6,0.4145,13.82
25.249899,337.7,0.4165,13.88
25.333232,337.9,0.4185,13.95
25.416565,337.9,0.4206,14.02
25.499898,338.1,0.4227,14.09
25.583231,338.2,0.4247,14.16
25.666564,338.4,0.4269,14.23
25.749897,338.5,0.4289,14.30
25.833230,338.6,0.4309,14.36
25.916563,338.7,0.4329,14.43
25.999896,338.8,0.4351,14.50
26.083229,338.9,0.4372,14.57
26.166562,339.0,0.4393,14.64
26.249895,339.2,0.4414,14.71
26.333228,339.3,0.4434,14.78
26.416561,339.4,0.4454,14.85
26.499894,339.4,0.4474,14.91
26.583227,339.5,0.4496,14.99
26.666560,339.7,0.4517,15.06
26.749893,339.8,0.4538,15.13
26.833226,339.9,0.4558,15.19
26.916559,340.0,0.4578,15.26
26.999892,340.0,0.4598,15.33
27.083225,340.2,0.4620,15.40
27.166558,340.3,0.4641,15.47
27.249891,340.4,0.4663,15.54
27.333224,340.5,0.4683,15.61
27.416557,340.6,0.4703,15.68
27.499890,340.6,0.4723,15.74
27.583223,340.7,0.4745,15.82
27.666556,340.8,0.4766,15.89
27.749889,340.9,0.4787,15.96
27.833222,341.1,0.4807,16.02
27.916555,341.1,0.4827,16.09
27.999888,341.2,0.4848,16.16
28.083221,341.3,0.4869,16.23
28.166554,341.3,0.4889,16.30
28.249887,341.4,0.4911,16.37
28.333220,341.5,0.4932,16.44
28.416553,341.6,0.4952,16.51
28.499886,341.6,0.4972,16.57
28.583219,341.7,0.4994,16.65
28.666552,341.8,0.5015,16.72
28.749885,341.9,0.5035,16.78
28.833218,342.0,0.5056,16.85
28.916551,342.0,0.5076,16.92
28.999884,342.1,0.5097,16.99
29.083217,342.1,0.5118,17.06
29.166550,342.2,0.5138,17.13
29.249883,342.3,0.5159,17.20
29.333216,342.4,0.5180,17.27
29.416549,342.5,0.5201,17.34
29.499882,342.5,0.5221,17.40
29.583215,342.5,0.5242,17.47
29.666548,342.6,0.5263,17.54
29.749881,342.7,0.5283,17.61
29.833214,342.7,0.5305,17.68
29.916547,342.8,0.5325,17.75
29.999880,342.8,0.5345,17.82
30.083213,342.9,0.5366,17.89
30.166546,342.9,0.5387,17.96
30.249879,343.0,0.5408,18.03
30.333212,343.1,0.5428,18.09
30.416545,343.1,0.5449,18.16
30.499878,343.2,0.5470,18.23
30.583211,343.2,0.5490,18.30
30.666544,343.3,0.5511,18.37
30.749877,343.3,0.5532,18.44
30.833210,343.4,0.5553,18.51
30.916543,343.4,0.5573,18.58
30.999876,343.5,0.5593,18.64
31.083209,343.5,0.5614,18.71
31.166542,343.5,0.5635,18.78
31.249875,343.6,0.5656,18.85
31.333208,343.6,0.5676,18.92
31.416541,343.7,0.5697,18.99
31.499874,343.7,0.5717,19.06
31.583207,343.7,0.5738,19.13
31.666540,343.7,0.5759,19.20
31.749873,343.8,0.5780,19.27
31.833206,343.8,0.5801,19.34
31.916539,343.9,0.5822,19.41
31.999872,343.9,0.5842,19.47
32.083205,343.9,0.5862,19.54
32.166538,344.0,0.5884,19.61
32.249871,344.0,0.5905,19.68
32.333204,344.0,0.5925,19.75
32.416537,344.1,0.5946,19.82
32.499870,344.1,0.5967,19.89
32.583203,344.1,0.5987,19.96
32.666536,344.2,0.6008,20.03
32.749869,344.2,0.6029,20.10
32.833202,344.2,0.6050,20.17
32.916535,344.3,0.6070,20.23
32.999868,344.3,0.6091,20.30
33.083201,344.3,0.6111,20.37
33.166534,344.3,0.6132,20.44
33.249867,344.3,0.6153,20.51
33.333200,344.4,0.6174,20.58
33.416533,344.4,0.6195,20.65
33.499866,344.4,0.6215,20.72
33.583199,344.4,0.6235,20.78
33.666532,344.4,0.6255,20.85
33.749865,344.4,0.6277,20.92
33.833198,344.5,0.6298,20.99
33.916531,344.5,0.6318,21.06
33.999864,344.5,0.6339,21.13
34.083197,344.5,0.6359,21.20
34.166530,344.5,0.6380,21.27
34.249863,344.5,0.6401,21.34
34.333196,344.6,0.6422,21.41
34.416529,344.6,0.6442,21.47
34.499862,344.6,0.6463,21.54
34.583195,344.6,0.6483,21.61
34.666528,344.6,0.6503,21.68
34.749861,344.6,0.6525,21.75
34.833194,344.6,0.6546,21.82
34.916527,344.6,0.6566,21.89
34.999860,344.6,0.6588,21.96
35.083193,344.7,0.6608,22.03
35.166526,344.6,0.6628,22.09
35.249859,344.6,0.6648,22.16
35.333192,344.6,0.6670,22.23
35.416525,344.6,0.6691,22.30
35.499858,344.6,0.6711,22.37
35.583191,344.7,0.6732,22.44
35.666524,344.6,0.6752,22.51
35.749857,344.6,0.6772,22.57
35.833190,344.6,0.6793,22.64
35.916523,344.6,0.6814,22.71
35.999856,344.6,0.6835,22.78
36.083189,344.6,0.6855,22.85
36.166522,344.6,0.6875,22.92
36.249855,344.6,0.6895,22.98
36.333188,344.6,0.6916,23.05
36.416521,344.6,0.6938,23.13
36.499854,344.6,0.6959,23.20
36.583187,344.6,0.6980,23.27
36.666520,344.6,0.7000,23.33
36.749853,344.6,0.7020,23.40
36.833186,344.5,0.7042,23.47
36.916519,344.5,0.7062,23.54
36.999852,344.5,0.7084,23.61
37.083185,344.5,0.7105,23.68
37.166518,344.5,0.7125,23.75
37.249851,344.5,0.7145,23.82
37.333184,344.4,0.7166,23.89
37.416517,344.4,0.7188,23.96
37.499850,344.4,0.7208,24.03
37.583183,344.4,0.7229,24.10
37.666516,344.4,0.7249,24.16
37.749849,344.4,0.7270,24.23
37.833182,344.3,0.7290,24.30
37.916515,344.3,0.7312,24.37
37.999848,344.3,0.7333,24.44
38.083181,344.3,0.7354,24.51
38.166514,344.3,0.7374,24.58
38.249847,344.2,0.7394,24.65
38.333180,344.2,0.7415,24.72
38.416513,344.1,0.7436,24.79
38.499846,344.1,0.7457,24.86
38.583179,344.1,0.7478,24.93
38.666512,344.1,0.7498,24.99
38.749845,344.1,0.7518,25.06
38.833178,344.0,0.7539,25.13
38.916511,344.0,0.7560,25.20
38.999844,343.9,0.7581,25.27
39.083177,343.9,0.7602,25.34
39.166510,343.9,0.7623,25.41
39.249843,343.9,0.7643,25.48
39.333176,343.8,0.7664,25.55
39.416509,343.7,0.7684,25.61
39.499842,343.7,0.7705,25.68
39.583175,343.7,0.7726,25.75
39.666508,343.7,0.7747,25.82
39.749841,343.6,0.7767,25.89
39.833174,343.5,0.7787,25.96
39.916507,343.5,0.7808,26.03
39.999840,343.4,0.7829,26.10
40.083173,343.4,0.7850,26.17
40.166506,343.4,0.7871,26.24
40.249839,343.3,0.7892,26.31
40.333172,343.3,0.7912,26.37
40.416505,343.2,0.7932,26.44
40.499838,343.2,0.7954,26.51
40.583171,343.1,0.7975,26.58
40.666504,343.1,0.7995,26.65
40.749837,343.0,0.8016,26.72
40.833170,342.9,0.8036,26.79
40.916503,342.9,0.8056,26.85
40.999836,342.8,0.8077,26.92
41.083169,342.8,0.8098,26.99
41.166502,342.7,0.8119,27.06
41.249835,342.7,0.8139,27.13
41.333168,342.6,0.8160,27.20
41.416501,342.5,0.8180,27.27
41.499834,342.5,0.8201,27.34
41.583167,342.4,0.8222,27.41
41.666500,342.3,0.8243,27.48
41.749833,342.3,0.8263,27.54
41.833166,342.2,0.8284,27.61
41.916499,342.1,0.8305,27.68
41.999832,342.0,0.8325,27.75
42.083165,342.0,0.8345,27.82
42.166498,341.9,0.8367,27.89
42.249831,341.8,0.8388,27.96
42.333164,341.8,0.8408,28.03
42.416497,341.7,0.8429,28.10
42.499830,341.6,0.8450,28.17
42.583163,341.5,0.8471,28.24
42.666496,341.5,0.8491,28.30
42.749829,341.4,0.8512,28.37
42.833162,341.3,0.8533,28.44
42.916495,341.2,0.8553,28.51
42.999828,341.1,0.8573,28.58
43.083161,341.0,0.8595,28.65
43.166494,340.9,0.8616,28.72
43.249827,340.8,0.8636,28.79
43.333160,340.8,0.8657,28.86
43.416493,340.6,0.8677,28.92
43.499826,340.5,0.8698,28.99
43.583159,340.4,0.8719,29.06
43.666492,340.3,0.8739,29.13
43.749825,340.3,0.8760,29.20
43.833158,340.2,0.8781,29.27
43.916491,340.1,0.8801,29.34
43.999824,340.0,0.8822,29.41
44.083157,339.9,0.8843,29.48
44.166490,339.8,0.8864,29.55
44.249823,339.7,0.8884,29.61
44.333156,339.6,0.8905,29.68
44.416489,339.5,0.8925,29.75
44.499822,339.3,0.8946,29.82
44.583155,339.2,0.8967,29.89
44.666488,339.1,0.8988,29.96
44.749821,339.0,0.9009,30.03
44.833154,338.8,0.9030,30.10
44.916487,338.7,0.9050,30.17
44.999820,338.6,0.9070,30.23
45.083153,338.4,0.9092,30.31
45.166486,338.3,0.9113,30.38
45.249819,338.2,0.9133,30.44
45.333152,338.1,0.9154,30.51
45.416485,338.0,0.9174,30.58
45.499818,337.8,0.9195,30.65
45.583151,337.6,0.9215,30.72
45.666484,337.5,0.9237,30.79
45.749817,337.4,0.9258,30.86
45.833150,337.2,0.9278,30.93
45.916483,337.1,0.9299,31.00
45.999816,337.0,0.9319,31.06
46.083149,336.8,0.9339,31.13
46.166482,336.6,0.9361,31.20
46.249815,336.5,0.9381,31.27
46.333148,336.3,0.9403,31.34
46.416481,336.2,0.9423,31.41
46.499814,336.0,0.9443,31.48
46.583147,335.8,0.9463,31.54
46.666480,335.7,0.9485,31.62
46.749813,335.5,0.9507,31.69
46.833146,335.4,0.9527,31.76
46.916479,335.2,0.9547,31.82
46.999812,335.0,0.9568,31.89
47.083145,334.8,0.9588,31.96
47.166478,334.6,0.9609,32.03
47.249811,334.5,0.9630,32.10
47.333144,334.3,0.9651,32.17
47.416477,334.1,0.9672,32.24
47.499810,333.9,0.9691,32.30
47.583143,333.7,0.9712,32.37
47.666476,333.5,0.9733,32.44
47.749809,333.3,0.9755,32.52
47.833142,333.1,0.9775,32.58
47.916475,333.0,0.9796,32.65
47.999808,332.8,0.9816,32.72
48.083141,332.5,0.9837,32.79
48.166474,332.3,0.9857,32.86
48.249807,332.1,0.9878,32.93
48.333140,331.9,0.9900,33.00
48.416473,331.7,0.9920,33.07
48.499806,331.5,0.9941,33.14
48.583139,331.3,0.9961,33.20
48.666472,331.0,0.9981,33.27
48.749805,330.8,1.000,33.34
48.833138,330.6,1.002,33.41
48.916471,330.4,1.004,33.48
48.999804,330.2,1.007,33.55
49.083137,329.9,1.009,33.62
49.166470,329.7,1.011,33.68
49.249803,329.4,1.013,33.75
49.333136,329.2,1.015,33.83
49.416469,328.9,1.017,33.90
49.499802,328.7,1.019,33.96
49.583135,328.5,1.021,34.03
49.666468,328.2,1.023,34.10
49.749801,328.0,1.025,34.17
49.833134,327.7,1.027,34.24
49.916467,327.5,1.029,34.31
49.999800,327.2,1.031,34.38
50.083133,327.0,1.033,34.45
50.166466,326.7,1.035,34.51
50.249799,326.4,1.037,34.58
50.333132,326.1,1.040,34.65
50.416465,325.8,1.042,34.72
50.499798,325.6,1.044,34.79
50.583131,325.3,1.046,34.86
50.666464,325.0,1.048,34.93
50.749797,324.7,1.050,34.99
50.833130,324.4,1.052,35.07
50.916463,324.1,1.054,35.14
50.999796,323.9,1.056,35.21
51.083129,323.6,1.058,35.27
51.166462,323.3,1.060,35.34
51.249795,323.0,1.062,35.41
51.333128,322.7,1.064,35.48
51.416461,322.3,1.067,35.55
51.499794,322.0,1.069,35.62
51.583127,321.7,1.071,35.69
51.666460,321.4,1.073,35.76
51.749793,321.1,1.075,35.82
51.833126,320.7,1.077,35.90
51.916459,320.4,1.079,35.97
51.999792,320.1,1.081,36.03
52.083125,319.8,1.083,36.10
52.166458,319.5,1.085,36.17
52.249791,319.1,1.087,36.24
52.333124,318.8,1.089,36.31
52.416457,318.4,1.091,36.38
52.499790,318.1,1.094,36.45
52.583123,317.7,1.096,36.52
52.666456,317.4,1.098,36.59
52.749789,317.0,1.100,36.65
52.833122,316.7,1.102,36.73
52.916455,316.3,1.104,36.79
52.999788,315.9,1.106,36.86
53.083121,315.6,1.108,36.93
53.166454,315.2,1.110,37.00
53.249787,314.8,1.112,37.07
53.333120,314.4,1.114,37.14
53.416453,314.1,1.116,37.21
53.499786,313.7,1.118,37.28
53.583119,313.3,1.120,37.35
53.666452,312.9,1.122,37.42
53.749785,312.5,1.124,37.48
53.833118,312.1,1.127,37.55
53.916451,311.7,1.129,37.62
53.999784,311.3,1.131,37.69
54.083117,310.9,1.133,37.76
54.166450,310.5,1.135,37.83
54.249783,310.1,1.137,37.90
54.333116,309.7,1.139,37.96
54.416449,309.3,1.141,38.04
54.499782,308.8,1.143,38.11
54.583115,308.4,1.145,38.18
54.666448,308.0,1.147,38.24
54.749781,307.5,1.149,38.31
54.833114,307.1,1.151,38.38
54.916447,306.6,1.154,38.45
54.999780,306.2,1.156,38.52
55.083113,305.8,1.158,38.59
55.166446,305.3,1.160,38.66
55.249779,304.9,1.162,38.72
55.333112,304.4,1.164,38.79
55.416445,303.9,1.166,38.87
55.499778,303.4,1.168,38.94
55.583111,303.0,1.170,39.00
55.666444,302.5,1.172,39.07
55.749777,302.0,1.174,39.14
55.833110,301.5,1.176,39.21
55.916443,301.0,1.178,39.28
55.999776,300.6,1.180,39.35
56.083109,300.1,1.183,39.42
56.166442,299.6,1.185,39.49
56.249775,299.1,1.187,39.55
56.333108,298.5,1.189,39.62
56.416441,298.0,1.191,39.69
56.499774,297.5,1.193,39.76
56.583107,297.0,1.195,39.83
56.666440,296.5,1.197,39.90
56.749773,296.0,1.199,39.97
56.833106,295.4,1.201,40.04
56.916439,294.8,1.203,40.11
56.999772,294.3,1.205,40.18
57.083105,293.8,1.207,40.25
57.166438,293.2,1.210,40.32
57.249771,292.7,1.212,40.38
57.333104,292.1,1.214,40.45
57.416437,291.6,1.216,40.52
57.499770,291.0,1.218,40.59
57.583103,290.4,1.220,40.66
57.666436,289.9,1.222,40.73
57.749769,289.3,1.224,40.80
57.833102,288.8,1.226,40.87
57.916435,288.2,1.228,40.93
57.999768,287.6,1.230,41.00
58.083101,287.0,1.232,41.07
58.166434,286.4,1.234,41.14
58.249767,285.8,1.236,41.21
58.333100,285.2,1.238,41.28
58.416433,284.6,1.240,41.35
58.499766,284.0,1.243,41.42
58.583099,283.4,1.245,41.49
58.666432,282.8,1.247,41.56
58.749765,282.2,1.249,41.63
58.833098,281.6,1.251,41.69
58.916431,280.9,1.253,41.76
58.999764,280.3,1.255,41.83
59.083097,279.7,1.257,41.90
59.166430,279.0,1.259,41.97
59.249763,278.4,1.261,42.04
59.333096,277.8,1.263,42.11
59.416429,277.1,1.265,42.17
59.499762,276.4,1.267,42.24
59.583095,275.7,1.269,42.31
59.666428,275.0,1.271,42.38
59.749761,274.4,1.274,42.45
59.833094,273.7,1.276,42.52
59.916427,273.0,1.278,42.59
59.999760,272.3,1.280,42.65
60.083093,271.6,1.282,42.72
60.166426,270.9,1.284,42.79
60.249759,270.2,1.286,42.86
60.333092,269.6,1.288,42.93
60.416425,268.9,1.290,43.00
60.499758,268.1,1.292,43.07
60.583091,267.4,1.294,43.14
60.666424,266.7,1.296,43.21
60.749757,265.9,1.298,43.28
60.833090,265.2,1.301,43.35
60.916423,264.5,1.303,43.42
60.999756,263.7,1.305,43.49
61.083089,262.9,1.307,43.55
61.166422,262.2,1.309,43.62
61.249755,261.4,1.311,43.69
61.333088,260.7,1.313,43.76
61.416421,259.9,1.315,43.83
61.499754,259.1,1.317,43.90
61.583087,258.3,1.319,43.97
61.666420,257.5,1.321,44.04
61.749753,256.7,1.323,44.11
61.833086,255.9,1.325,44.18
61.916419,255.2,1.327,44.25
61.999752,254.3,1.329,44.31
62.083085,253.5,1.331,44.38
62.166418,252.7,1.334,44.45
62.249751,251.8,1.336,44.52
62.333084,251.0,1.338,44.59
62.416417,250.2,1.340,44.66
62.499750,249.3,1.342,44.73
62.583083,248.5,1.344,44.80
62.666416,247.6,1.346,44.87
62.749749,246.8,1.348,44.94
62.833082,245.9,1.350,45.01
62.916415,245.1,1.352,45.08
62.999748,244.2,1.354,45.14
63.083081,243.3,1.356,45.21
63.166414,242.4,1.358,45.28
63.249747,241.5,1.361,45.35
63.333080,240.6,1.363,45.42
63.416413,239.8,1.365,45.49
63.499746,238.9,1.367,45.56
63.583079,237.9,1.369,45.63
63.666412,237.0,1.371,45.70
63.749745,236.1,1.373,45.76
63.833078,235.2,1.375,45.83
63.916411,234.3,1.377,45.90
63.999744,233.3,1.379,45.97
64.083077,232.4,1.381,46.04
64.166410,231.4,1.383,46.11
64.249743,230.5,1.385,46.18
64.333076,229.5,1.387,46.25
64.416409,228.6,1.390,46.32
64.499742,227.6,1.392,46.39
64.583075,226.6,1.394,46.46
64.666408,225.6,1.396,46.52
64.749741,224.7,1.398,46.59
64.833074,223.7,1.400,46.66
64.916407,222.7,1.402,46.73
64.999740,221.7,1.404,46.80
65.083073,220.7,1.406,46.87
