0.00,50.02,0.00
0.11,50.74,0.00
0.21,51.45,0.00
0.32,52.29,0.00
0.42,53.18,0.01
0.53,54.05,0.01
0.63,54.86,0.01
0.74,55.66,0.01
0.84,56.28,0.01
0.95,56.90,0.01
1.05,57.48,0.01
1.16,58.04,0.01
1.26,58.58,0.02
1.37,59.10,0.02
1.47,59.60,0.02
1.58,60.03,0.02
1.68,60.46,0.02
1.79,60.89,0.02
1.90,61.32,0.02
2.00,61.77,0.02
2.11,62.22,0.02
2.21,62.66,0.02
2.32,63.09,0.03
2.42,63.52,0.03
2.53,63.95,0.03
2.63,64.37,0.03
2.74,64.77,0.03
2.84,65.17,0.03
2.95,65.60,0.03
3.05,66.06,0.03
3.16,66.52,0.04
3.26,66.95,0.03
3.37,67.39,0.03
3.47,67.74,0.04
3.58,68.08,0.04
3.68,68.41,0.04
3.79,68.75,0.04
3.90,69.10,0.04
4.00,69.55,0.04
4.11,70.00,0.04
4.21,70.50,0.04
4.32,71.01,0.04
4.42,71.47,0.05
4.53,71.91,0.05
4.63,72.35,0.04
4.74,72.80,0.05
4.84,73.26,0.05
4.95,73.76,0.05
5.05,74.26,0.05
5.16,74.68,0.05
5.26,75.07,0.05
5.37,75.46,0.05
5.47,75.85,0.05
5.58,76.24,0.06
5.69,76.66,0.05
5.79,77.07,0.06
5.90,77.46,0.06
6.00,77.83,0.06
6.11,78.20,0.06
6.21,78.56,0.06
6.32,78.93,0.06
6.42,79.32,0.06
6.53,79.71,0.06
6.63,80.05,0.06
6.74,80.38,0.06
6.84,80.70,0.06
6.95,81.02,0.06
7.05,81.33,0.06
7.16,81.63,0.07
7.26,81.93,0.07
7.37,82.11,0.06
7.48,82.28,0.07
7.58,82.39,0.06
7.69,82.46,0.07
7.79,82.52,0.07
7.90,82.57,0.07
8.00,82.62,0.07
8.11,82.66,0.07
8.21,82.70,0.07
8.32,82.73,0.07
8.42,82.75,0.07
8.53,82.77,0.07
8.63,82.79,0.07
8.74,82.81,0.07
8.84,82.83,0.07
8.95,82.85,0.07
9.05,82.86,0.07
9.16,82.88,0.07
9.26,82.90,0.07
9.37,82.91,0.07
9.48,82.92,0.07
9.58,82.93,0.07
9.69,82.94,0.07
9.79,82.94,0.07
9.90,82.95,0.07
10.00,82.95,0.07
10.11,82.96,0.07
10.21,82.96,0.07
10.32,82.97,0.07
10.42,82.97,0.07
10.53,82.97,0.07
10.63,82.97,0.07
10.74,82.97,0.07
10.84,82.97,0.07
10.95,82.97,0.08
11.05,82.97,0.07
11.16,82.97,0.07
11.27,82.97,0.07
11.37,82.97,0.07
11.48,82.97,0.07
11.58,82.96,0.07
11.69,82.96,0.07
11.79,82.96,0.07
11.90,82.96,0.07
12.00,82.96,0.07
12.11,82.96,0.07
12.21,82.96,0.07
12.32,82.95,0.07
12.42,82.95,0.07
12.53,82.95,0.07
12.63,82.95,0.07
12.74,82.94,0.07
12.84,82.94,0.07
12.95,82.94,0.07
13.05,82.94,0.07
13.16,82.94,0.07
13.27,82.94,0.07
13.37,82.94,0.07
13.48,82.94,0.07
13.58,82.94,0.07
13.69,82.94,0.07
13.79,82.94,0.07
13.90,82.94,0.07
14.00,82.93,0.07
14.11,82.93,0.07
14.21,82.93,0.07
14.32,82.93,0.07
14.42,82.93,0.07
14.53,82.93,0.07
14.63,82.93,0.07
14.74,82.93,0.07
14.84,82.93,0.07
14.95,82.94,0.07
15.06,82.94,0.07
15.16,82.95,0.07
15.27,82.95,0.07
15.37,82.96,0.07
15.48,82.98,0.07
15.58,83.01,0.08
15.69,83.06,0.07
15.79,83.13,0.07
15.90,83.21,0.07
16.00,83.29,0.07
16.11,83.33,0.07
16.21,83.36,0.07
16.32,83.37,0.07
16.42,83.36,0.08
16.53,83.36,0.07
16.63,83.37,0.08
16.74,83.37,0.07
16.85,83.37,0.07
16.95,83.37,0.07
17.06,83.37,0.07
17.16,83.36,0.07
17.27,83.36,0.07
17.37,83.37,0.08
17.48,83.37,0.07
17.58,83.37,0.07
17.69,83.37,0.07
17.79,83.37,0.07
17.90,83.38,0.08
18.00,83.38,0.07
18.11,83.38,0.07
18.21,83.38,0.08
18.32,83.38,0.07
18.42,83.38,0.07
18.53,83.38,0.08
18.63,83.38,0.07
18.74,83.38,0.07
18.85,83.38,0.08
18.95,83.38,0.08
19.06,83.39,0.07
19.16,83.40,0.07
19.27,83.39,0.07
19.37,83.39,0.07
19.48,83.39,0.08
19.58,83.40,0.07
19.69,83.40,0.07
19.79,83.41,0.07
19.90,83.41,0.07
20.00,83.40,0.07
20.11,83.40,0.07
20.21,83.40,0.07
20.32,83.40,0.07
20.42,83.40,0.07
20.53,83.41,0.08
20.64,83.41,0.07
20.74,83.41,0.07
20.85,83.41,0.07
20.95,83.41,0.07
21.06,83.41,0.08
21.16,83.41,0.08
21.27,83.41,0.08
21.37,83.41,0.08
21.48,83.42,0.07
21.58,83.42,0.07
21.69,83.41,0.07
21.79,83.41,0.07
21.90,83.41,0.07
22.00,83.41,0.07
22.11,83.41,0.07
22.21,83.42,0.07
22.32,83.42,0.07
22.43,83.41,0.07
22.53,83.41,0.08
22.64,83.41,0.07
22.74,83.41,0.08
22.85,83.41,0.07
22.95,83.40,0.08
23.06,83.40,0.08
23.16,83.39,0.08
23.27,83.39,0.08
23.37,83.39,0.07
23.48,83.38,0.07
23.58,83.38,0.07
23.69,83.37,0.08
23.79,83.37,0.07
23.90,83.38,0.07
24.00,83.38,0.07
24.11,83.37,0.07
24.21,83.37,0.07
24.32,83.37,0.08
24.43,83.37,0.08
24.53,83.37,0.07
24.64,83.37,0.08
24.74,83.37,0.07
24.85,83.36,0.07
24.95,83.36,0.08
25.06,83.36,0.07
25.16,83.36,0.08
25.27,83.36,0.07
25.37,83.36,0.07
25.48,83.36,0.08
25.58,83.36,0.07
25.69,83.36,0.08
25.79,83.36,0.08
25.90,83.37,0.07
26.00,83.37,0.07
26.11,83.37,0.07
26.22,83.37,0.08
26.32,83.38,0.07
26.43,83.38,0.08
26.53,83.39,0.07
26.64,83.40,0.07
26.74,83.41,0.07
26.85,83.42,0.07
26.95,83.43,0.08
27.06,83.45,0.07
27.16,83.46,0.08
27.27,83.48,0.07
27.37,83.49,0.07
27.48,83.50,0.07
27.58,83.52,0.07
27.69,83.53,0.07
27.79,83.55,0.07
27.90,83.57,0.08
28.00,83.59,0.08
28.11,83.61,0.07
28.22,83.65,0.07
28.32,83.68,0.07
28.43,83.73,0.07
28.53,83.77,0.07
28.64,83.82,0.08
28.74,83.85,0.07
28.85,83.88,0.07
28.95,83.89,0.07
29.06,83.90,0.07
29.16,83.90,0.07
29.27,83.90,0.07
29.37,83.90,0.08
29.48,83.90,0.07
29.58,83.90,0.07
29.69,83.91,0.07
29.79,83.91,0.07
29.90,83.91,0.07
30.01,83.91,0.08
30.11,83.91,0.08
30.22,83.92,0.07
30.32,83.92,0.07
30.43,83.92,0.07
30.53,83.92,0.07
30.64,83.92,0.07
30.74,83.93,0.07
30.85,83.93,0.08
30.95,83.94,0.07
31.06,83.94,0.08
31.16,83.95,0.07
31.27,83.95,0.07
31.37,83.96,0.07
31.48,83.97,0.07
31.58,83.97,0.07
31.69,83.98,0.07
31.80,83.96,0.07
31.90,83.93,0.07
32.01,83.91,0.07
32.11,83.89,0.07
32.22,83.88,0.07
32.32,83.90,0.07
32.43,83.93,0.07
32.53,83.95,0.07
32.64,83.95,0.07
32.74,83.96,0.08
32.85,83.97,0.07
32.95,83.98,0.07
33.06,83.99,0.07
33.16,84.01,0.07
33.27,84.02,0.08
33.37,84.04,0.07
33.48,84.06,0.07
33.58,84.09,0.07
33.69,84.12,0.07
33.80,84.16,0.07
33.90,84.20,0.07
34.01,84.25,0.07
34.11,84.31,0.07
34.22,84.36,0.08
34.32,84.43,0.08
34.43,84.50,0.07
34.53,84.58,0.07
34.64,84.66,0.08
34.74,84.77,0.07
34.85,84.88,0.07
34.95,85.01,0.07
35.06,85.15,0.07
35.16,85.30,0.08
35.27,85.48,0.07
35.37,85.66,0.08
35.48,85.85,0.08
35.59,86.04,0.08
35.69,86.19,0.08
35.80,86.34,0.08
35.90,86.46,0.08
36.01,86.57,0.08
36.11,86.67,0.08
36.22,86.74,0.08
36.32,86.81,0.08
36.43,86.88,0.08
36.53,86.95,0.08
36.64,87.02,0.08
36.74,87.09,0.08
36.85,87.17,0.08
36.95,87.26,0.08
37.06,87.35,0.08
37.16,87.45,0.08
