0.00,50.03,0.00
0.08,50.46,0.00
0.17,50.88,0.00
0.25,51.38,0.00
0.33,51.89,0.00
0.42,52.40,0.01
0.50,52.90,0.01
0.58,53.38,0.01
0.67,53.85,0.01
0.75,54.31,0.01
0.83,54.74,0.01
0.92,55.17,0.01
1.00,55.59,0.01
1.08,56.01,0.01
1.17,56.42,0.01
1.25,56.82,0.01
1.33,57.21,0.01
1.42,57.59,0.01
1.50,57.96,0.01
1.58,58.33,0.02
1.67,58.69,0.01
1.75,59.05,0.01
1.83,59.39,0.02
1.92,59.73,0.02
2.00,60.05,0.02
2.08,60.37,0.02
2.17,60.66,0.02
2.25,60.95,0.02
2.33,61.23,0.02
2.42,61.51,0.02
2.50,61.82,0.02
2.58,62.13,0.02
2.67,62.44,0.02
2.75,62.73,0.02
2.83,63.02,0.02
2.92,63.28,0.02
3.00,63.54,0.02
3.08,63.80,0.02
3.17,64.06,0.02
3.25,64.34,0.02
3.33,64.62,0.02
3.42,64.90,0.03
3.50,65.18,0.03
3.58,65.45,0.03
3.67,65.72,0.03
3.75,66.00,0.03
3.83,66.31,0.03
3.92,66.62,0.03
4.00,66.95,0.03
4.08,67.29,0.03
4.17,67.64,0.03
4.25,68.01,0.03
4.33,68.37,0.03
4.42,68.76,0.03
4.50,69.14,0.03
4.58,69.53,0.03
4.67,69.92,0.04
4.75,70.31,0.04
4.83,70.71,0.04
4.92,71.10,0.04
5.00,71.48,0.04
5.08,71.86,0.04
5.17,72.21,0.04
5.25,72.56,0.04
5.33,72.90,0.04
5.42,73.23,0.04
5.50,73.58,0.04
5.58,73.94,0.04
5.67,74.30,0.04
5.75,74.65,0.04
5.83,75.01,0.04
5.92,75.32,0.05
6.00,75.63,0.04
6.08,75.95,0.05
6.17,76.26,0.05
6.25,76.57,0.05
6.33,76.89,0.05
6.42,77.21,0.05
6.50,77.52,0.05
6.58,77.83,0.05
6.67,78.11,0.05
6.75,78.38,0.05
6.83,78.63,0.05
6.92,78.87,0.05
7.00,79.07,0.05
7.08,79.25,0.05
7.17,79.41,0.05
7.25,79.52,0.05
7.33,79.63,0.05
7.42,79.71,0.05
7.50,79.80,0.05
7.58,79.90,0.05
7.67,80.00,0.06
7.75,80.08,0.05
7.83,80.15,0.05
7.92,80.20,0.05
8.00,80.22,0.05
8.08,80.24,0.05
8.17,80.24,0.06
8.25,80.25,0.05
8.33,80.25,0.05
8.42,80.24,0.06
8.50,80.25,0.05
8.58,80.27,0.05
8.67,80.30,0.05
8.75,80.38,0.05
8.83,80.46,0.05
8.92,80.55,0.05
9.00,80.63,0.06
9.08,80.68,0.05
9.17,80.70,0.06
9.25,80.72,0.05
9.33,80.73,0.06
9.42,80.74,0.06
9.50,80.75,0.06
9.58,80.76,0.06
9.67,80.76,0.05
9.75,80.77,0.06
9.83,80.77,0.06
9.92,80.78,0.06
10.00,80.78,0.06
10.08,80.77,0.06
10.17,80.77,0.05
10.25,80.76,0.06
10.33,80.75,0.06
10.42,80.75,0.06
10.50,80.75,0.06
10.58,80.76,0.06
10.67,80.78,0.06
10.75,80.79,0.06
10.83,80.81,0.05
10.92,80.82,0.05
11.00,80.82,0.05
11.08,80.83,0.05
11.17,80.83,0.06
11.25,80.84,0.05
11.33,80.84,0.05
11.42,80.83,0.05
11.50,80.81,0.06
11.58,80.79,0.06
11.67,80.77,0.05
11.75,80.77,0.05
11.83,80.77,0.05
11.92,80.78,0.06
12.00,80.79,0.06
12.08,80.79,0.06
12.17,80.80,0.05
12.25,80.81,0.06
12.33,80.82,0.05
12.42,80.82,0.05
12.50,80.82,0.05
12.58,80.83,0.05
12.67,80.83,0.06
12.75,80.84,0.06
12.83,80.84,0.05
12.92,80.85,0.06
13.00,80.86,0.05
13.08,80.85,0.05
13.17,80.85,0.05
13.25,80.85,0.05
13.33,80.84,0.06
13.42,80.84,0.05
13.50,80.85,0.05
13.58,80.85,0.06
13.67,80.86,0.05
13.75,80.86,0.05
13.83,80.87,0.05
13.92,80.87,0.05
14.00,80.87,0.06
14.08,80.87,0.05
14.17,80.87,0.05
14.25,80.88,0.05
14.33,80.88,0.05
14.42,80.89,0.05
14.50,80.89,0.05
14.58,80.90,0.06
14.67,80.90,0.06
14.75,80.90,0.05
14.83,80.91,0.05
14.92,80.91,0.05
15.00,80.92,0.05
15.08,80.92,0.05
15.17,80.93,0.05
15.25,80.94,0.05
15.33,80.95,0.05
15.42,80.95,0.05
15.50,80.96,0.05
15.58,80.97,0.05
15.67,80.97,0.05
15.75,80.98,0.05
15.83,80.98,0.05
15.92,80.98,0.05
16.00,80.98,0.05
16.08,80.98,0.05
16.17,80.98,0.05
16.25,80.98,0.05
16.33,80.98,0.05
16.42,80.98,0.05
16.50,80.99,0.05
16.58,80.99,0.05
16.67,81.00,0.05
16.75,81.00,0.05
16.83,81.00,0.05
16.92,81.00,0.05
17.00,81.00,0.05
17.08,81.00,0.06
17.17,81.00,0.05
17.25,80.99,0.05
17.33,80.99,0.05
17.42,80.99,0.05
17.50,80.99,0.05
17.58,80.99,0.06
17.67,80.99,0.05
17.75,80.99,0.05
17.83,80.98,0.05
17.92,80.98,0.06
18.00,80.97,0.06
18.08,80.97,0.06
18.17,80.97,0.06
18.25,80.97,0.06
18.33,80.97,0.06
18.42,80.96,0.05
18.50,80.96,0.05
18.58,80.96,0.05
18.67,80.96,0.05
18.75,80.96,0.05
18.83,80.96,0.05
18.92,80.96,0.05
19.00,80.96,0.05
19.08,80.96,0.05
19.17,80.96,0.05
19.25,80.96,0.05
19.33,80.97,0.05
19.42,80.97,0.06
19.50,80.98,0.06
19.58,80.98,0.05
19.67,80.99,0.05
19.75,80.99,0.06
19.83,80.99,0.06
19.92,81.00,0.06
20.00,81.00,0.05
20.08,81.00,0.06
20.17,81.00,0.06
20.25,81.01,0.06
20.33,81.02,0.06
20.42,81.03,0.05
20.50,81.03,0.05
20.58,81.03,0.05
20.67,81.03,0.06
20.75,81.03,0.06
20.83,81.04,0.05
20.92,81.04,0.06
21.00,81.04,0.05
21.08,81.04,0.05
21.17,81.05,0.05
21.25,81.05,0.05
21.33,81.06,0.05
21.42,81.07,0.05
21.50,81.07,0.05
21.58,81.07,0.05
21.67,81.07,0.06
21.75,81.08,0.05
21.83,81.08,0.06
21.92,81.09,0.06
22.00,81.09,0.06
22.08,81.09,0.06
22.17,81.09,0.06
22.25,81.09,0.05
22.33,81.10,0.06
22.42,81.10,0.06
22.50,81.10,0.05
22.58,81.10,0.05
22.67,81.10,0.06
22.75,81.10,0.05
22.83,81.10,0.05
22.92,81.11,0.05
23.00,81.11,0.06
23.08,81.11,0.05
23.17,81.11,0.05
23.25,81.11,0.05
23.33,81.11,0.06
23.42,81.11,0.06
23.50,81.12,0.05
23.58,81.12,0.05
23.67,81.12,0.06
23.75,81.12,0.05
23.83,81.13,0.06
23.92,81.13,0.06
24.00,81.12,0.05
24.08,81.12,0.05
24.17,81.12,0.05
24.25,81.12,0.05
24.33,81.12,0.05
24.42,81.12,0.05
24.50,81.12,0.05
24.58,81.12,0.05
24.67,81.12,0.05
24.75,81.11,0.05
24.83,81.11,0.06
24.92,81.11,0.06
25.00,81.10,0.06
25.08,81.10,0.06
25.17,81.10,0.05
25.25,81.10,0.05
25.33,81.10,0.05
25.42,81.10,0.05
25.50,81.11,0.05
25.58,81.12,0.05
25.67,81.15,0.05
25.75,81.19,0.05
25.83,81.26,0.05
25.92,81.35,0.06
26.00,81.44,0.05
26.08,81.56,0.06
26.17,81.68,0.05
26.25,81.82,0.05
26.33,81.96,0.05
26.42,82.13,0.06
26.50,82.29,0.05
26.58,82.45,0.05
26.67,82.61,0.06
26.75,82.76,0.05
26.83,82.89,0.06
26.92,83.02,0.06
27.00,83.11,0.06
27.08,83.21,0.06
27.17,83.29,0.06
27.25,83.37,0.06
27.33,83.45,0.05
27.42,83.52,0.06
27.50,83.58,0.06
27.58,83.64,0.06
27.67,83.70,0.06
27.75,83.75,0.06
27.84,83.80,0.06
27.92,83.85,0.06
28.00,83.90,0.06
28.09,83.95,0.06
28.17,83.99,0.06
28.25,84.04,0.06
28.34,84.08,0.06
28.42,84.12,0.06
28.50,84.16,0.06
28.59,84.20,0.06
28.67,84.24,0.06
28.75,84.28,0.06
28.84,84.33,0.06
28.92,84.38,0.06
29.00,84.43,0.06
29.09,84.49,0.06
