0.00,51.49,0.00
0.10,52.18,0.00
0.20,52.87,0.00
0.30,53.45,0.01
0.41,53.92,0.00
0.51,54.39,0.01
0.61,54.68,0.01
0.71,54.97,0.01
0.81,55.28,0.01
0.91,55.62,0.01
1.01,55.96,0.01
1.12,56.30,0.01
1.22,56.64,0.01
1.32,56.96,0.01
1.42,57.28,0.01
1.52,57.59,0.02
1.62,57.91,0.01
1.72,58.24,0.01
1.82,58.56,0.02
1.93,58.86,0.02
2.03,59.16,0.02
2.13,59.45,0.02
2.23,59.73,0.02
2.33,60.02,0.02
2.43,60.32,0.02
2.53,60.61,0.02
2.64,60.89,0.02
2.74,61.17,0.02
2.84,61.45,0.02
2.94,61.69,0.02
3.04,61.93,0.02
3.14,62.20,0.02
3.24,62.47,0.02
3.35,62.74,0.02
3.45,63.02,0.02
3.55,63.29,0.02
3.65,63.53,0.03
3.75,63.76,0.03
3.85,64.00,0.03
3.95,64.25,0.03
4.05,64.51,0.03
4.16,64.75,0.03
4.26,64.99,0.03
4.36,65.23,0.03
4.46,65.46,0.03
4.56,65.69,0.03
4.66,65.93,0.03
4.76,66.18,0.03
4.87,66.44,0.03
4.97,66.69,0.03
5.07,66.94,0.03
5.17,67.18,0.03
5.27,67.42,0.03
5.37,67.66,0.03
5.47,67.91,0.03
5.58,68.16,0.03
5.68,68.42,0.03
5.78,68.68,0.03
5.88,68.94,0.03
5.98,69.17,0.03
6.08,69.39,0.04
6.18,69.63,0.04
6.28,69.88,0.03
6.39,70.12,0.04
6.49,70.39,0.04
6.59,70.65,0.04
6.69,70.90,0.04
6.79,71.13,0.04
6.89,71.37,0.04
6.99,71.60,0.04
7.10,71.83,0.04
7.20,72.07,0.04
7.30,72.30,0.04
7.40,72.54,0.04
7.50,72.77,0.04
7.60,73.00,0.04
7.70,73.24,0.04
7.81,73.47,0.04
7.91,73.70,0.04
8.01,73.93,0.05
8.11,74.17,0.04
8.21,74.41,0.04
8.31,74.65,0.04
8.41,74.89,0.04
8.51,75.14,0.05
8.62,75.39,0.05
8.72,75.63,0.05
8.82,75.87,0.05
8.92,76.11,0.05
9.02,76.33,0.05
9.12,76.53,0.05
9.22,76.74,0.05
9.33,77.00,0.05
9.43,77.25,0.05
9.53,77.50,0.05
9.63,77.74,0.05
9.73,77.97,0.05
9.83,78.19,0.05
9.93,78.40,0.05
10.04,78.62,0.05
10.14,78.83,0.05
10.24,79.05,0.05
10.34,79.28,0.05
10.44,79.51,0.05
10.54,79.71,0.05
10.64,79.90,0.06
10.74,80.10,0.06
10.85,80.29,0.06
10.95,80.49,0.06
11.05,80.68,0.06
11.15,80.87,0.06
11.25,81.05,0.06
11.35,81.13,0.06
11.45,81.22,0.06
11.56,81.28,0.06
11.66,81.30,0.06
11.76,81.33,0.06
11.86,81.34,0.06
11.96,81.35,0.06
12.06,81.37,0.06
12.16,81.38,0.06
12.27,81.40,0.06
12.37,81.41,0.06
12.47,81.42,0.06
12.57,81.43,0.06
12.67,81.44,0.06
12.77,81.44,0.06
12.87,81.45,0.06
12.98,81.46,0.06
13.08,81.47,0.06
13.18,81.48,0.06
13.28,81.49,0.06
13.38,81.49,0.06
13.48,81.48,0.06
13.58,81.48,0.06
13.68,81.47,0.06
13.79,81.47,0.06
13.89,81.48,0.06
13.99,81.49,0.06
14.09,81.50,0.06
14.19,81.52,0.06
14.29,81.53,0.06
14.39,81.54,0.06
14.50,81.54,0.06
14.60,81.55,0.06
14.70,81.56,0.06
14.80,81.57,0.06
14.90,81.57,0.06
15.00,81.58,0.06
15.10,81.58,0.06
15.21,81.58,0.06
15.31,81.58,0.06
15.41,81.58,0.06
15.51,81.58,0.06
