0.00,50.06,0.00
0.07,50.52,0.00
0.13,50.98,0.00
0.20,51.43,0.00
0.26,51.89,0.00
0.33,52.35,0.00
0.39,52.81,0.01
0.46,53.25,0.00
0.52,53.65,0.00
0.59,54.05,0.01
0.65,54.39,0.01
0.72,54.72,0.01
0.78,55.04,0.01
0.85,55.34,0.01
0.91,55.64,0.01
0.98,55.92,0.01
1.04,56.21,0.01
1.11,56.50,0.02
1.17,56.79,0.02
1.24,57.05,0.02
1.30,57.32,0.01
1.37,57.59,0.02
1.43,57.85,0.01
1.50,58.11,0.01
1.56,58.37,0.02
1.63,58.62,0.02
1.69,58.88,0.02
1.76,59.14,0.02
1.82,59.39,0.02
1.89,59.63,0.02
1.95,59.88,0.02
2.02,60.12,0.02
2.08,60.36,0.02
2.15,60.59,0.02
2.21,60.82,0.02
2.28,61.03,0.02
2.34,61.25,0.02
2.41,61.45,0.02
2.47,61.66,0.03
2.54,61.88,0.02
2.60,62.12,0.03
2.67,62.37,0.02
2.73,62.63,0.02
2.80,62.90,0.03
2.86,63.17,0.03
2.93,63.44,0.03
2.99,63.68,0.03
3.06,63.92,0.03
3.12,64.15,0.03
3.19,64.39,0.03
3.25,64.62,0.03
3.32,64.86,0.03
3.38,65.10,0.03
3.45,65.35,0.03
3.51,65.59,0.03
3.58,65.82,0.03
3.64,66.05,0.03
3.71,66.27,0.03
3.77,66.50,0.03
3.84,66.73,0.03
3.90,66.97,0.03
3.97,67.20,0.04
4.03,67.43,0.03
4.10,67.66,0.03
4.16,67.90,0.03
4.23,68.14,0.03
4.29,68.38,0.03
4.36,68.62,0.04
4.42,68.86,0.04
4.49,69.09,0.03
4.55,69.31,0.03
4.62,69.52,0.04
4.68,69.72,0.04
4.75,69.93,0.04
4.81,70.14,0.04
4.88,70.37,0.04
4.94,70.61,0.04
5.01,70.87,0.04
5.07,71.14,0.04
5.14,71.40,0.04
5.20,71.66,0.04
5.27,71.92,0.04
5.33,72.15,0.04
5.40,72.38,0.04
5.46,72.60,0.04
5.53,72.82,0.04
5.59,73.04,0.04
5.66,73.25,0.04
5.72,73.47,0.04
5.79,73.72,0.05
5.85,73.97,0.05
5.92,74.21,0.05
5.98,74.45,0.05
6.05,74.68,0.05
6.11,74.90,0.05
6.18,75.11,0.05
6.24,75.31,0.05
6.31,75.51,0.05
6.37,75.72,0.05
6.44,75.92,0.05
6.50,76.13,0.05
6.57,76.35,0.05
6.63,76.56,0.05
6.70,76.76,0.05
6.76,76.97,0.05
6.83,77.17,0.05
6.89,77.37,0.05
6.96,77.55,0.05
7.02,77.73,0.05
7.09,77.92,0.05
7.15,78.10,0.05
7.22,78.29,0.06
7.28,78.48,0.06
7.35,78.66,0.06
7.41,78.84,0.06
7.48,79.01,0.05
7.54,79.14,0.05
7.61,79.28,0.06
7.68,79.37,0.06
7.74,79.46,0.06
7.81,79.52,0.06
7.87,79.56,0.06
7.94,79.59,0.06
8.00,79.61,0.06
8.07,79.62,0.05
8.13,79.64,0.06
8.20,79.66,0.06
8.26,79.66,0.06
8.33,79.67,0.06
8.39,79.67,0.06
8.46,79.68,0.06
8.52,79.68,0.06
8.59,79.67,0.06
8.65,79.67,0.06
8.72,79.67,0.06
8.78,79.67,0.06
8.85,79.67,0.06
8.91,79.67,0.06
8.98,79.67,0.06
9.04,79.68,0.06
9.11,79.68,0.06
9.17,79.67,0.06
9.24,79.67,0.06
9.30,79.66,0.06
9.37,79.66,0.06
9.43,79.66,0.06
9.50,79.65,0.06
9.56,79.65,0.06
9.63,79.64,0.06
9.69,79.64,0.06
9.76,79.65,0.06
9.82,79.65,0.06
9.89,79.64,0.06
9.95,79.64,0.06
10.02,79.64,0.06
10.08,79.64,0.06
10.15,79.64,0.06
10.21,79.64,0.06
10.28,79.64,0.06
10.34,79.63,0.06
10.41,79.63,0.06
10.47,79.63,0.06
10.54,79.63,0.06
10.60,79.63,0.06
10.67,79.63,0.06
10.73,79.63,0.06
10.80,79.63,0.06
10.86,79.63,0.06
10.93,79.63,0.06
10.99,79.63,0.05
11.06,79.63,0.06
11.12,79.63,0.06
11.19,79.63,0.06
11.25,79.64,0.06
11.32,79.64,0.06
11.38,79.65,0.06
11.45,79.65,0.06
11.51,79.65,0.06
11.58,79.65,0.06
11.64,79.65,0.06
11.71,79.65,0.06
11.77,79.65,0.06
11.84,79.65,0.06
11.90,79.65,0.06
11.97,79.66,0.06
12.03,79.66,0.06
12.10,79.67,0.06
12.16,79.67,0.06
12.23,79.68,0.06
12.29,79.68,0.06
12.36,79.68,0.06
12.42,79.67,0.06
12.49,79.67,0.06
12.55,79.68,0.06
12.62,79.68,0.06
12.68,79.68,0.06
12.75,79.68,0.06
12.81,79.69,0.06
12.88,79.69,0.06
12.94,79.69,0.06
13.01,79.69,0.06
13.07,79.69,0.06
13.14,79.69,0.06
13.20,79.69,0.06
13.27,79.70,0.06
