0.00,50.44,0.00
0.08,50.99,0.00
0.15,51.54,0.00
0.23,52.08,0.00
0.31,52.61,0.00
0.38,53.12,0.01
0.46,53.58,0.01
0.54,54.03,0.01
0.61,54.45,0.01
0.69,54.87,0.01
0.76,55.20,0.01
0.84,55.52,0.01
0.92,55.81,0.01
0.99,56.08,0.01
1.07,56.35,0.01
1.15,56.57,0.01
1.22,56.80,0.01
1.30,57.04,0.02
1.38,57.28,0.01
1.45,57.50,0.01
1.53,57.69,0.01
1.61,57.89,0.02
1.68,58.09,0.02
1.76,58.29,0.02
1.84,58.47,0.02
1.91,58.65,0.02
1.99,58.82,0.02
2.07,59.00,0.02
2.14,59.18,0.02
2.22,59.36,0.02
2.29,59.53,0.02
2.37,59.71,0.02
2.45,59.89,0.02
2.52,60.05,0.02
2.60,60.20,0.02
2.68,60.35,0.02
2.75,60.49,0.02
2.83,60.64,0.02
2.91,60.78,0.02
2.98,60.93,0.02
3.06,61.10,0.03
3.14,61.27,0.02
3.21,61.43,0.02
3.29,61.60,0.02
3.37,61.76,0.02
3.44,61.91,0.02
3.52,62.05,0.02
3.59,62.21,0.03
3.67,62.36,0.02
3.75,62.54,0.03
3.82,62.73,0.03
3.90,62.93,0.03
3.98,63.15,0.03
4.05,63.37,0.03
4.13,63.60,0.03
4.21,63.83,0.03
4.28,64.07,0.03
4.36,64.31,0.03
4.44,64.56,0.03
4.51,64.82,0.03
4.59,65.07,0.03
4.67,65.35,0.03
4.74,65.62,0.03
4.82,65.89,0.03
4.90,66.16,0.04
4.97,66.43,0.03
5.05,66.70,0.04
5.12,66.97,0.04
5.20,67.24,0.04
5.28,67.50,0.04
5.35,67.78,0.04
5.43,68.07,0.04
5.51,68.34,0.04
5.58,68.62,0.04
5.66,68.89,0.04
5.74,69.14,0.04
5.81,69.40,0.04
5.89,69.64,0.04
5.97,69.88,0.04
6.04,70.13,0.04
6.12,70.36,0.04
6.20,70.61,0.04
6.27,70.89,0.04
6.35,71.17,0.04
6.42,71.44,0.04
6.50,71.71,0.04
6.58,71.97,0.04
6.65,72.22,0.05
6.73,72.48,0.05
6.81,72.74,0.05
6.88,73.00,0.05
6.96,73.27,0.05
7.04,73.53,0.05
7.11,73.79,0.05
7.19,74.04,0.05
7.27,74.30,0.05
7.34,74.56,0.05
7.42,74.81,0.05
7.50,75.07,0.05
7.57,75.32,0.05
7.65,75.59,0.05
7.72,75.85,0.05
7.80,76.11,0.06
7.88,76.37,0.05
7.95,76.62,0.05
8.03,76.88,0.05
8.11,77.14,0.06
8.18,77.38,0.06
