0.00,50.11,0.00
0.08,50.77,0.00
0.17,51.42,0.00
0.25,52.01,0.00
0.34,52.56,0.01
0.42,53.06,0.01
0.50,53.48,0.01
0.59,53.90,0.01
0.67,54.29,0.01
0.76,54.68,0.01
0.84,54.99,0.01
0.92,55.28,0.01
1.01,55.59,0.01
1.09,55.92,0.02
1.18,56.24,0.01
1.26,56.50,0.02
1.34,56.77,0.01
1.43,57.00,0.02
1.51,57.22,0.02
1.59,57.48,0.02
1.68,57.75,0.02
1.76,58.00,0.02
1.85,58.22,0.02
1.93,58.44,0.02
2.01,58.65,0.02
2.10,58.86,0.02
2.18,59.08,0.02
2.27,59.30,0.02
2.35,59.52,0.02
2.43,59.73,0.03
2.52,59.94,0.02
2.60,60.17,0.02
2.69,60.40,0.02
2.77,60.61,0.03
2.85,60.82,0.02
2.94,61.03,0.03
3.02,61.24,0.02
3.11,61.45,0.03
3.19,61.69,0.03
3.27,61.92,0.03
3.36,62.13,0.03
3.44,62.35,0.03
3.53,62.55,0.03
3.61,62.73,0.03
3.69,62.92,0.03
3.78,63.12,0.03
3.86,63.32,0.03
3.94,63.56,0.03
4.03,63.80,0.03
4.11,64.05,0.03
4.20,64.31,0.04
4.28,64.55,0.04
4.36,64.78,0.03
4.45,65.01,0.03
4.53,65.23,0.03
4.62,65.45,0.04
4.70,65.68,0.04
4.78,65.92,0.04
4.87,66.13,0.04
4.95,66.33,0.04
5.04,66.53,0.04
5.12,66.74,0.04
5.20,66.95,0.04
5.29,67.24,0.04
5.37,67.53,0.04
5.46,67.79,0.05
5.54,68.03,0.05
5.62,68.28,0.04
5.71,68.55,0.04
5.79,68.83,0.04
5.88,69.10,0.04
5.96,69.37,0.04
6.04,69.62,0.05
6.13,69.87,0.04
6.21,70.15,0.05
6.30,70.46,0.05
6.38,70.76,0.05
6.46,71.03,0.05
6.55,71.31,0.05
6.63,71.55,0.05
6.71,71.80,0.05
6.80,72.05,0.05
6.88,72.30,0.05
6.97,72.56,0.05
7.05,72.83,0.05
7.13,73.10,0.06
7.22,73.39,0.05
7.30,73.68,0.06
7.39,73.94,0.05
7.47,74.20,0.06
7.55,74.44,0.06
7.64,74.68,0.06
7.72,74.91,0.06
7.81,75.17,0.06
7.89,75.43,0.06
7.97,75.65,0.06
8.06,75.87,0.06
8.14,76.09,0.06
8.23,76.30,0.06
8.31,76.52,0.06
8.39,76.74,0.06
8.48,76.97,0.06
8.56,77.19,0.06
8.65,77.40,0.06
8.73,77.62,0.06
8.81,77.84,0.06
8.90,78.04,0.07
8.98,78.21,0.06
9.06,78.37,0.07
9.15,78.48,0.07
9.23,78.60,0.07
9.32,78.68,0.07
9.40,78.75,0.07
9.48,78.80,0.07
9.57,78.83,0.07
9.65,78.86,0.07
9.74,78.89,0.06
9.82,78.92,0.07
9.90,78.96,0.07
9.99,79.00,0.07
10.07,79.05,0.07
10.16,79.11,0.07
10.24,79.17,0.07
10.32,79.22,0.07
10.41,79.28,0.07
10.49,79.30,0.07
10.58,79.32,0.07
10.66,79.34,0.07
10.74,79.34,0.07
10.83,79.35,0.07
10.91,79.36,0.07
11.00,79.36,0.07
11.08,79.36,0.07
11.16,79.37,0.07
11.25,79.37,0.07
11.33,79.38,0.07
11.41,79.38,0.07
11.50,79.39,0.07
11.58,79.39,0.07
11.67,79.39,0.07
11.75,79.40,0.07
11.83,79.40,0.07
11.92,79.41,0.07
12.00,79.41,0.07
12.09,79.42,0.07
12.17,79.42,0.07
12.25,79.43,0.07
12.34,79.43,0.07
12.42,79.43,0.07
12.51,79.44,0.07
12.59,79.44,0.07
12.67,79.45,0.07
12.76,79.45,0.07
12.84,79.45,0.07
12.93,79.45,0.07
13.01,79.45,0.07
13.09,79.45,0.06
13.18,79.45,0.07
13.26,79.46,0.07
13.35,79.46,0.06
13.43,79.47,0.07
13.51,79.47,0.07
13.60,79.47,0.07
13.68,79.47,0.07
13.77,79.47,0.07
13.85,79.47,0.06
13.93,79.47,0.07
14.02,79.47,0.07
14.10,79.47,0.07
14.18,79.47,0.07
14.27,79.47,0.07
14.35,79.47,0.07
14.44,79.47,0.07
14.52,79.47,0.07
14.60,79.48,0.07
14.69,79.48,0.07
14.77,79.48,0.07
14.86,79.48,0.07
14.94,79.48,0.07
15.02,79.48,0.07
15.11,79.48,0.07
15.19,79.48,0.07
15.28,79.48,0.07
15.36,79.48,0.07
15.44,79.48,0.07
15.53,79.49,0.07
15.61,79.49,0.07
15.70,79.50,0.07
15.78,79.51,0.07
15.86,79.54,0.07
15.95,79.56,0.07
16.03,79.59,0.07
16.12,79.64,0.07
16.20,79.69,0.06
16.28,79.75,0.07
16.37,79.81,0.07
16.45,79.85,0.07
16.53,79.89,0.07
16.62,79.91,0.07
16.70,79.92,0.07
16.79,79.92,0.07
16.87,79.92,0.08
16.95,79.92,0.07
17.04,79.92,0.07
17.12,79.93,0.07
17.21,79.93,0.07
17.29,79.93,0.07
17.37,79.93,0.07
17.46,79.92,0.07
17.54,79.92,0.07
17.63,79.92,0.08
17.71,79.92,0.07
17.79,79.92,0.07
17.88,79.93,0.07
17.96,79.93,0.07
18.05,79.93,0.07
18.13,79.93,0.08
18.21,79.93,0.07
18.30,79.93,0.07
18.38,79.93,0.07
18.47,79.93,0.07
18.55,79.93,0.07
18.63,79.94,0.07
18.72,79.94,0.08
18.80,79.94,0.07
18.89,79.94,0.07
18.97,79.94,0.07
19.05,79.94,0.08
19.14,79.94,0.07
19.22,79.95,0.07
19.30,79.95,0.07
19.39,79.96,0.07
19.47,79.96,0.07
19.56,79.96,0.07
19.64,79.97,0.07
19.72,79.97,0.08
19.81,79.98,0.07
19.89,79.98,0.07
19.98,80.00,0.07
20.06,80.01,0.08
20.14,80.02,0.08
20.23,80.04,0.07
20.31,80.04,0.08
20.40,80.05,0.07
20.48,80.05,0.07
20.56,80.06,0.07
20.65,80.07,0.07
20.73,80.07,0.07
20.82,80.08,0.07
20.90,80.08,0.07
20.98,80.09,0.07
21.07,80.09,0.08
21.15,80.10,0.07
21.24,80.10,0.07
21.32,80.10,0.07
21.40,80.10,0.07
21.49,80.10,0.07
21.57,80.11,0.07
21.65,80.11,0.07
21.74,80.11,0.07
21.82,80.11,0.07
21.91,80.10,0.07
