Specimen Width: 1.0mm, Specimen Height: 1.0mm, Gauge Length: 3.0mm, Strain Rate: 1500.0 µm/min, Pretension Load: 80.0N
time,distance,load,stress,strain
0.041757822036743164,0.00104333758354187,71.44120784141415,71.44120784141415,0.0003477791945139567
0.06643533706665039,0.0016604602336883546,71.32730964141415,71.32730964141415,0.0005534867445627849
0.09967494010925293,0.002491384744644165,71.32730964141415,71.32730964141415,0.000830461581548055
0.13289523124694824,0.003321969509124756,71.21341144141415,71.21341144141415,0.001107323169708252
0.16627955436706543,0.004156529903411865,71.21341144141415,71.21341144141415,0.001385509967803955
0.19953656196594238,0.0049880087375640874,73.37747724141416,73.37747724141416,0.0016626695791880292
0.23273420333862305,0.005817991495132447,75.88323764141415,75.88323764141415,0.0019393304983774823
0.2660098075866699,0.006649816036224366,78.84459084141415,78.84459084141415,0.0022166053454081218
0.2994248867034912,0.007485055923461915,81.00865664141415,81.00865664141415,0.0024950186411539714
0.33253908157348633,0.00831303596496582,82.37543504141415,82.37543504141415,0.0027710119883219402
0.365750789642334,0.009143340587615968,83.51441704141415,83.51441704141415,0.003047780195871989
0.39931464195251465,0.009982305765151979,84.88119544141415,84.88119544141415,0.0033274352550506595
0.43250203132629395,0.010812097787857057,86.13407564141416,86.13407564141416,0.003604032595952352
0.4657759666442871,0.01164398193359375,86.93136304141414,86.93136304141414,0.0038813273111979168
0.4991631507873535,0.012478452920913697,87.72865044141415,87.72865044141415,0.004159484306971232
0.5322799682617188,0.01330655813217163,88.29814144141415,88.29814144141415,0.004435519377390544
0.565640926361084,0.014140594005584718,89.43712344141414,89.43712344141414,0.004713531335194906
0.5991373062133789,0.014977216720581055,90.46220724141415,90.46220724141415,0.0049924055735270185
0.6324341297149658,0.01581041216850281,91.37339284141414,91.37339284141414,0.005270137389500936
0.6655726432800293,0.01663867235183716,92.17068024141415,92.17068024141415,0.005546224117279053
0.6992874145507812,0.017481160163879395,92.74017124141415,92.74017124141415,0.005827053387959798
0.7321279048919678,0.01830276846885681,94.22084784141416,94.22084784141416,0.0061009228229522705
0.7653582096099854,0.019132792949676514,95.01813524141416,95.01813524141416,0.006377597649892171
0.7988123893737793,0.019969481229782107,95.70152444141415,95.70152444141415,0.006656493743260702
0.8319823741912842,0.020798450708389284,96.38491364141416,96.38491364141416,0.006932816902796428
0.865325927734375,0.02163243889808655,97.40999744141415,97.40999744141415,0.00721081296602885
0.8983681201934814,0.02245871424674988,98.43508124141415,98.43508124141415,0.0074862380822499595
0.931586503982544,0.02328915596008301,99.34626684141415,99.34626684141415,0.0077630519866943365
0.96517014503479,0.024128454923629764,100.14355424141415,100.14355424141415,0.008042818307876587
0.9981629848480225,0.02495366930961609,101.05473984141415,101.05473984141415,0.008317889769872031
1.0314743518829346,0.02578563690185547,101.73812904141415,101.73812904141415,0.00859521230061849
1.0647082328796387,0.026617008447647098,102.87711104141415,102.87711104141415,0.008872336149215699
1.0981097221374512,0.027452242374420167,103.67439844141416,103.67439844141416,0.009150747458140056
1.1318342685699463,0.028294527530670167,104.47168584141416,104.47168584141416,0.009431509176890056
1.165022611618042,0.029124760627746583,105.49676964141415,105.49676964141415,0.009708253542582194
1.1983997821807861,0.029959267377853396,106.29405704141415,106.29405704141415,0.009986422459284465
1.2319605350494385,0.030798578262329103,107.43303904141415,107.43303904141415,0.0102661927541097
1.2652971744537354,0.031631779670715336,108.23032644141415,108.23032644141415,0.010543926556905113
1.2983999252319336,0.03245956301689148,108.79981744141415,108.79981744141415,0.010819854338963826
1.331533670425415,0.03328717947006226,109.71100304141414,109.71100304141414,0.011095726490020753
1.36470627784729,0.03411712646484375,110.96388324141415,110.96388324141415,0.011372375488281251
1.3982396125793457,0.034955209493637084,111.87506884141415,111.87506884141415,0.011651736497879027
1.4314916133880615,0.03578608632087708,112.55845804141416,112.55845804141416,0.01192869544029236
1.4645462036132812,0.03661317229270935,113.35574544141416,113.35574544141416,0.01220439076423645
1.4977762699127197,0.037443965673446655,115.06421844141416,115.06421844141416,0.012481321891148886
1.5311617851257324,0.038278561830520634,115.74760764141415,115.74760764141415,0.012759520610173545
1.5644047260284424,0.039109671115875246,116.43099684141416,116.43099684141416,0.013036557038625081
1.5976533889770508,0.03994081616401673,117.11438604141414,117.11438604141414,0.013313605388005577
