Specimen Width: 1.0mm, Specimen Height: 1.0mm, Gauge Length: 3.0mm, Strain Rate: 1500.0 µm/min, Pretension Load: 80.0N
time,distance,load,stress,strain
0.04576277732849121,0.0011434555053710938,77.54307281724138,77.54307281724138,0.00038115183512369793
0.06644916534423828,0.0016606569290161133,77.42917461724137,77.42917461724137,0.0005535523096720378
0.09986472129821777,0.0024960756301879885,77.42917461724137,77.42917461724137,0.0008320252100626628
0.13337349891662598,0.003333801031112671,77.31527641724138,77.31527641724138,0.0011112670103708903
0.16674470901489258,0.004168057441711426,77.31527641724138,77.31527641724138,0.0013893524805704755
0.1999647617340088,0.004998552799224854,77.42917461724137,77.42917461724137,0.0016661842664082846
0.23319172859191895,0.005829215049743652,77.99866561724137,77.99866561724137,0.001943071683247884
0.26644349098205566,0.006660574674606324,74.58171961724138,74.58171961724138,0.002220191558202108
0.299760103225708,0.007493525743484497,76.17629441724138,76.17629441724138,0.0024978419144948325
0.3328981399536133,0.008322000503540039,77.99866561724137,77.99866561724137,0.0027740001678466797
0.3663334846496582,0.009157967567443848,79.02374941724138,79.02374941724138,0.0030526558558146163
0.39941883087158203,0.009985101222991944,80.04883321724138,80.04883321724138,0.003328367074330648
0.4327530860900879,0.010818451642990112,81.30171341724137,81.30171341724137,0.0036061505476633706
0.46601366996765137,0.0116499662399292,82.32679721724138,82.32679721724138,0.0038833220799764
0.4995107650756836,0.01248731017112732,83.23798281724137,83.23798281724137,0.004162436723709107
0.5327143669128418,0.01331738829612732,83.80747381724137,83.80747381724137,0.00443912943204244
0.5660724639892578,0.014150989055633546,84.26306661724138,84.26306661724138,0.004716996351877848
0.6006176471710205,0.015015000104904176,85.17425221724137,85.17425221724137,0.005005000034968059
0.6325531005859375,0.015813374519348146,86.08543781724138,86.08543781724138,0.005271124839782715
0.6658933162689209,0.016646873950958253,86.65492881724138,86.65492881724138,0.005548957983652751
0.6992113590240479,0.017479801177978517,87.33831801724138,87.33831801724138,0.005826600392659506
0.7324714660644531,0.01831127405166626,87.68001261724137,87.68001261724137,0.0061037580172220865
0.7657516002655029,0.019143307209014894,88.59119821724138,88.59119821724138,0.006381102403004965
0.7991056442260742,0.019977158308029177,89.73018021724138,89.73018021724138,0.006659052769343059
0.8324737548828125,0.020810830593109134,90.07187481724138,90.07187481724138,0.006936943531036378
0.8657805919647217,0.021643495559692385,90.41356941724138,90.41356941724138,0.007214498519897462
0.8992698192596436,0.022481226921081544,91.55255141724138,91.55255141724138,0.007493742307027182
0.932805061340332,0.023319709300994876,92.46373701724139,92.46373701724139,0.007773236433664958
0.9657666683197021,0.024143701791763308,93.26102441724137,93.26102441724137,0.008047900597254435
0.9989964962005615,0.024974292516708376,93.94441361724138,93.94441361724138,0.008324764172236125
1.0321757793426514,0.0258037805557251,94.51390461724138,94.51390461724138,0.0086012601852417
1.065464735031128,0.026635974645614624,95.42509021724138,95.42509021724138,0.008878658215204874
1.0987770557403564,0.027468866109848025,96.56407221724137,96.56407221724137,0.009156288703282675
1.1320440769195557,0.0283003568649292,97.01966501724138,97.01966501724138,0.009433452288309734
1.1654574871063232,0.029135900735855105,97.47525781724138,97.47525781724138,0.009711966911951702
1.198791742324829,0.02996931076049805,98.50034161724138,98.50034161724138,0.00998977025349935
1.2319815158843994,0.03079904913902283,99.63932361724137,99.63932361724137,0.01026634971300761
1.2651503086090088,0.031628310680389404,100.43661101724138,100.43661101724138,0.010542770226796469
1.2985212802886963,0.03246252536773682,101.12000021724138,101.12000021724138,0.010820841789245606
1.33158540725708,0.033289176225662236,101.91728761724139,101.91728761724139,0.011096392075220745
1.364966630935669,0.03412354588508606,102.82847321724138,102.82847321724138,0.011374515295028685
1.3986313343048096,0.034965318441390995,104.08135341724137,104.08135341724137,0.011655106147130332
1.43153977394104,0.03578775525093079,104.53694621724138,104.53694621724138,0.011929251750310262
1.4647421836853027,0.03661808371543884,105.33423361724138,105.33423361724138,0.01220602790514628
1.4980502128601074,0.03745085597038269,106.47321561724138,106.47321561724138,0.01248361865679423
1.5315570831298828,0.038288515806198124,107.49829941724138,107.49829941724138,0.012762838602066041
1.5648179054260254,0.03911995887756348,108.52338321724137,108.52338321724137,0.013039986292521158
1.5980355739593506,0.03995048999786377,109.43456881724138,109.43456881724138,0.013316829999287924
1.6314120292663574,0.0407849133014679,109.89016161724138,109.89016161724138,0.0135949711004893
1.664700984954834,0.041617041826248174,111.14304181724138,111.14304181724138,0.013872347275416058
1.6987404823303223,0.042467123270034796,112.16812561724137,112.16812561724137,0.014155707756678265
1.7334392070770264,0.04333540201187134,113.07931121724138,113.07931121724138,0.014445134003957113
1.7650175094604492,0.044124835729599,113.87659861724138,113.87659861724138,0.014708278576533
1.7981829643249512,0.04495392441749573,114.67388601724139,114.67388601724139,0.014984641472498577
1.8312134742736816,0.04577988982200623,115.81286801724139,115.81286801724139,0.015259963274002078
1.864577293395996,0.0466139554977417,117.17964641724137,117.17964641724137,0.0155379851659139
1.8978021144866943,0.04744455814361573,117.97693381724136,117.97693381724136,0.015814852714538575
1.9310941696166992,0.048276889324188235,118.77422121724136,118.77422121724136,0.01609229644139608
1.9649033546447754,0.04912177920341492,119.68540681724137,119.68540681724137,0.016373926401138307
1.997636318206787,0.04994049072265625,121.27998161724136,121.27998161724136,0.016646830240885417
2.030928611755371,0.050772595405578616,122.30506541724137,122.30506541724137,0.016924198468526205
2.064274787902832,0.05160642862319947,123.10235281724137,123.10235281724137,0.017202142874399824
2.0977959632873535,0.05244407653808594,123.89964021724137,123.89964021724137,0.01748135884602865
2.1308491230010986,0.053270775079727176,125.38031681724136,125.38031681724136,0.017756925026575724
2.1643736362457275,0.05410887598991394,126.74709521724137,126.74709521724137,0.01803629199663798
