Specimen Width: 1.0mm, Specimen Height: 1.0mm, Gauge Length: 3.0mm, Strain Rate: 1500.0 µm/min, Pretension Load: 80.0N
time,distance,load,stress,strain
0.045723676681518555,0.0011426806449890137,75.05804875037975,75.05804875037975,0.0003808935483296712
0.0664517879486084,0.001660817861557007,75.05804875037975,75.05804875037975,0.0005536059538523356
0.09974384307861328,0.002493160963058472,74.94415055037975,74.94415055037975,0.000831053654352824
0.1329488754272461,0.003322678804397583,74.94415055037975,74.94415055037975,0.001107559601465861
0.16619014739990234,0.004154270887374878,74.94415055037975,74.94415055037975,0.0013847569624582928
0.19953513145446777,0.004987943172454834,74.94415055037975,74.94415055037975,0.0016626477241516115
0.23272919654846191,0.00581778883934021,75.39974335037975,75.39974335037975,0.0019392629464467367
0.26613831520080566,0.006653010845184326,76.88041995037975,76.88041995037975,0.002217670281728109
0.299358606338501,0.0074835002422332765,77.67770735037975,77.67770735037975,0.0024945000807444257
0.3326113224029541,0.008314800262451173,78.81668935037975,78.81668935037975,0.002771600087483724
0.3660013675689697,0.009149539470672608,80.41126415037975,80.41126415037975,0.003049846490224203
0.3992152214050293,0.009979915618896485,81.43634795037975,81.43634795037975,0.0033266385396321617
0.4324774742126465,0.01081116795539856,82.34753355037975,82.34753355037975,0.0036037226517995203
0.4657604694366455,0.011643481254577637,82.91702455037975,82.91702455037975,0.003881160418192546
0.49895763397216797,0.012473422288894654,83.60041375037974,83.60041375037974,0.004157807429631551
0.5323152542114258,0.013307392597198486,84.51159935037975,84.51159935037975,0.004435797532399495
0.5656499862670898,0.0141407310962677,85.19498855037975,85.19498855037975,0.004713577032089233
0.5988550186157227,0.014970874786376953,85.76447955037975,85.76447955037975,0.004990291595458984
0.6321415901184082,0.015803015232086184,86.44786875037975,86.44786875037975,0.005267671744028728
0.6655023097991943,0.016636961698532106,87.01735975037975,87.01735975037975,0.005545653899510702
0.6987953186035156,0.01746911406517029,87.58685075037975,87.58685075037975,0.00582303802172343
0.7320582866668701,0.01830083727836609,88.49803635037975,88.49803635037975,0.006100279092788697
0.7653114795684814,0.019132095575332644,88.83973095037975,88.83973095037975,0.006377365191777548
0.7985279560089111,0.01996254324913025,89.40922195037975,89.40922195037975,0.006654181083043417
0.8317806720733643,0.020794004201889038,90.32040755037976,90.32040755037976,0.006931334733963013
0.865095853805542,0.02162642478942871,91.00379675037975,91.00379675037975,0.007208808263142904
0.8982608318328857,0.02245614528656006,91.57328775037975,91.57328775037975,0.007485381762186687
0.9317471981048584,0.023292917013168338,92.25667695037976,92.25667695037976,0.007764305671056113
0.9648747444152832,0.024121344089508057,92.82616795037976,92.82616795037976,0.00804044802983602
0.9982395172119141,0.02495536208152771,93.85125175037975,93.85125175037975,0.008318454027175903
1.031583547592163,0.025788849592208864,94.64853915037975,94.64853915037975,0.008596283197402955
1.0650038719177246,0.02662436366081238,95.10413195037975,95.10413195037975,0.00887478788693746
1.0982677936553955,0.02745625972747803,95.78752115037975,95.78752115037975,0.00915208657582601
1.13157320022583,0.02828865647315979,96.47091035037975,96.47091035037975,0.00942955215771993
1.1648283004760742,0.029120039939880372,97.38209595037975,97.38209595037975,0.009706679979960125
1.198129415512085,0.02995281219482422,98.40717975037975,98.40717975037975,0.009984270731608074
1.2315340042114258,0.030787694454193118,99.09056895037975,99.09056895037975,0.010262564818064373
1.2646231651306152,0.031615084409713744,99.77395815037976,99.77395815037976,0.010538361469904582
1.2980303764343262,0.032450270652771,100.91294015037975,100.91294015037975,0.010816756884257
1.3312568664550781,0.033280974626541136,101.82412575037975,101.82412575037975,0.011093658208847045
1.3645977973937988,0.03411409258842468,102.39361675037975,102.39361675037975,0.011371364196141561
1.39768648147583,0.03494171500205994,103.19090415037975,103.19090415037975,0.01164723833401998
1.4310362339019775,0.03577545881271362,103.87429335037974,103.87429335037974,0.011925152937571208
1.4642868041992188,0.03660674095153809,105.01327535037976,105.01327535037976,0.01220224698384603
1.4975931644439697,0.037439393997192386,106.15225735037976,106.15225735037976,0.012479797999064129
1.5308268070220947,0.03827023506164551,106.60785015037975,106.60785015037975,0.012756745020548502
1.5641438961029053,0.03910306096076965,107.40513755037975,107.40513755037975,0.013034353653589884
1.5974266529083252,0.03993513584136963,108.65801775037976,108.65801775037976,0.01331171194712321
1.6306772232055664,0.040766423940658575,109.22750875037976,109.22750875037976,0.013588807980219525
1.6641080379486084,0.041602158546447755,110.25259255037975,110.25259255037975,0.013867386182149251
1.6973893642425537,0.042434012889862066,111.04987995037975,111.04987995037975,0.014144670963287356
1.7305607795715332,0.04326349496841431,111.96106555037976,111.96106555037976,0.014421164989471436
1.7637839317321777,0.044094163179397586,113.21394575037975,113.21394575037975,0.014698054393132529
1.797417402267456,0.04493491649627686,114.46682595037976,114.46682595037976,0.014978305498758953
1.830613613128662,0.045764732360839847,115.03631695037976,115.03631695037976,0.015254910786946616
1.863903284072876,0.046596872806549075,115.94750255037975,115.94750255037975,0.015532290935516358
1.8969440460205078,0.047423118352890016,116.85868815037976,116.85868815037976,0.015807706117630004
1.9302074909210205,0.048254680633544926,117.99767015037976,117.99767015037976,0.016084893544514974
1.9635791778564453,0.04908899068832398,119.25055035037977,119.25055035037977,0.016362996896107995
1.9968299865722656,0.049920266866683966,120.04783775037977,120.04783775037977,0.016640088955561322
2.030081272125244,0.050751483440399175,120.95902335037977,120.95902335037977,0.016917161146799725
2.063406229019165,0.05158464908599854,121.75631075037977,121.75631075037977,0.017194883028666178
2.096580982208252,0.052414053678512575,123.57868195037976,123.57868195037976,0.01747135122617086
