Specimen Width: 1.0mm, Specimen Height: 1.0mm, Gauge Length: 3.0mm, Strain Rate: 1500.0 µm/min, Pretension Load: 80.0N
time,distance,load,stress,strain
0.04168415069580078,0.0010416686534881591,76.5306965858942,76.5306965858942,0.00034722288449605306
0.06634926795959473,0.0016581594944000246,76.5306965858942,76.5306965858942,0.0005527198314666748
0.09976077079772949,0.002493375539779663,76.5306965858942,76.5306965858942,0.0008311251799265544
0.1331636905670166,0.003328448534011841,76.5306965858942,76.5306965858942,0.0011094828446706138
0.1661837100982666,0.004154115915298462,76.41679838589421,76.41679838589421,0.0013847053050994873
0.19956421852111816,0.004988533258438111,76.5306965858942,76.5306965858942,0.0016628444194793704
0.23286199569702148,0.005821096897125244,76.5306965858942,76.5306965858942,0.0019403656323750814
0.26607608795166016,0.006651401519775391,76.75849298589421,76.75849298589421,0.0022171338399251304
0.29938292503356934,0.007484060525894166,76.3029001858942,76.3029001858942,0.0024946868419647218
0.33267998695373535,0.008316475152969361,78.0113731858942,78.0113731858942,0.0027721583843231205
0.3669252395629883,0.00917128324508667,80.4032353858942,80.4032353858942,0.00305709441502889
0.39972496032714844,0.009992563724517824,82.6811993858942,82.6811993858942,0.0033308545748392746
0.4332883358001709,0.01083163619041443,84.0479777858942,84.0479777858942,0.0036105453968048097
0.4662816524505615,0.011656475067138673,85.07306158589421,85.07306158589421,0.003885491689046224
0.4990367889404297,0.012475401163101196,86.3259417858942,86.3259417858942,0.004158467054367065
0.5331282615661621,0.013327711820602418,87.9205165858942,87.9205165858942,0.004442570606867473
0.5660738945007324,0.014151310920715332,89.1733967858942,89.1733967858942,0.004717103640238444
0.5989875793457031,0.014974218606948853,90.1984805858942,90.1984805858942,0.004991406202316285
0.6320605278015137,0.01580103039741516,90.9957679858942,90.9957679858942,0.00526701013247172
0.6657450199127197,0.016642916202545165,91.9069535858942,91.9069535858942,0.005547638734181722
0.6987488269805908,0.01746811270713806,93.38763018589421,93.38763018589421,0.005822704235712687
0.7322235107421875,0.018305063247680664,94.75440858589421,94.75440858589421,0.006101687749226888
0.7653980255126953,0.019134366512298585,95.5516959858942,95.5516959858942,0.006378122170766195
0.7986364364624023,0.01996530890464783,96.69067798589421,96.69067798589421,0.006655102968215944
0.8320953845977783,0.02080182433128357,97.9435581858942,97.9435581858942,0.00693394144376119
0.8654742240905762,0.02163628935813904,98.96864198589421,98.96864198589421,0.007212096452713013
0.8985071182250977,0.022462147474288943,99.6520311858942,99.6520311858942,0.007487382491429648
0.9324705600738525,0.02331088185310364,101.0188095858942,101.0188095858942,0.007770293951034546
0.9651052951812744,0.02412717938423157,102.84118078589421,102.84118078589421,0.00804239312807719
0.9984734058380127,0.024961405992507936,103.98016278589421,103.98016278589421,0.008320468664169313
1.0316412448883057,0.025790518522262575,105.57473758589421,105.57473758589421,0.008596839507420859
1.0650391578674316,0.026625454425811768,106.48592318589421,106.48592318589421,0.00887515147527059
1.098264217376709,0.027456122636795047,107.3971087858942,107.3971087858942,0.009152040878931683
1.1318328380584717,0.028295212984085084,109.1055817858942,109.1055817858942,0.009431737661361695
1.164910078048706,0.029122269153594973,110.2445637858942,110.2445637858942,0.009707423051198325
1.1982300281524658,0.029955250024795533,111.6113421858942,111.6113421858942,0.00998508334159851
1.2315139770507812,0.030787140130996704,112.52252778589421,112.52252778589421,0.010262380043665567
1.2647886276245117,0.03161916136741638,113.8893061858942,113.8893061858942,0.01053972045580546
1.2980093955993652,0.032449704408645634,115.59777918589421,115.59777918589421,0.010816568136215211
1.3315620422363281,0.03328844904899597,117.07845578589419,117.07845578589419,0.011096149682998657
1.364701509475708,0.03411654233932495,118.3313359858942,118.3313359858942,0.011372180779774983
1.4018239974975586,0.035041105747222905,119.35641978589419,119.35641978589419,0.011680368582407634
1.4312334060668945,0.03577989339828491,120.49540178589419,120.49540178589419,0.011926631132761637
1.4652142524719238,0.036622315645217896,122.3177729858942,122.3177729858942,0.012207438548405966
1.498487949371338,0.037458598613739014,123.79844958589419,123.79844958589419,0.012486199537913004
1.531158685684204,0.0382774293422699,125.0513297858942,125.0513297858942,0.012759143114089967
1.5667872428894043,0.0391691267490387,126.30420998589419,126.30420998589419,0.013056375583012899
1.5979738235473633,0.03994458317756653,128.2404793858942,128.2404793858942,0.013314861059188844
1.6331267356872559,0.040827620029449466,130.06285058589418,130.06285058589418,0.013609206676483155
1.666275978088379,0.04165580868721008,131.3157307858942,131.3157307858942,0.01388526956240336
1.6991503238677979,0.04247819185256958,132.22691638589419,132.22691638589419,0.014159397284189862
1.7332708835601807,0.0433313250541687,133.4797965858942,133.4797965858942,0.014443775018056234
1.7665276527404785,0.04416267275810242,135.64386238589418,135.64386238589418,0.014720890919367473
1.7993264198303223,0.04498266577720642,137.4662335858942,137.4662335858942,0.014994221925735475
1.8330140113830566,0.04582441449165345,138.7191137858942,138.7191137858942,0.01527480483055115
1.867988109588623,0.04669913649559021,139.9719939858942,139.9719939858942,0.015566378831863403
1.8996360301971436,0.047490406036376956,141.22487418589418,141.22487418589418,0.015830135345458986
1.9317615032196045,0.048293095827102665,143.5028381858942,143.5028381858942,0.016097698609034223
1.9658594131469727,0.04914589524269104,145.3252093858942,145.3252093858942,0.016381965080897013
1.9990882873535156,0.04997668862342835,146.5780895858942,146.5780895858942,0.01665889620780945
2.0320992469787598,0.05080205202102661,148.0587661858942,148.0587661858942,0.016934017340342205
2.0652897357940674,0.05163148045539856,150.3367301858942,150.3367301858942,0.017210493485132854
2.099125862121582,0.0524776041507721,152.5007959858942,152.5007959858942,0.017492534716924035
2.1306979656219482,0.053266876935958864,153.7536761858942,153.7536761858942,0.01775562564531962
2.163933515548706,0.05409765839576722,155.2343527858942,155.2343527858942,0.018032552798589074
2.1972930431365967,0.054931616783142095,156.71502938589418,156.71502938589418,0.018310538927714032
2.2304527759552,0.055760776996612554,159.2207897858942,159.2207897858942,0.018586925665537518
2.263766050338745,0.056593626737594604,161.0431609858942,161.0431609858942,0.018864542245864868
2.2970190048217773,0.0574246883392334,162.29604118589418,162.29604118589418,0.019141562779744468
2.330456495285034,0.058260905742645266,163.8906159858942,163.8906159858942,0.01942030191421509
2.3635451793670654,0.05908817648887635,166.16857998589418,166.16857998589418,0.01969605882962545
2.396932363510132,0.05992289781570435,167.87705298589418,167.87705298589418,0.01997429927190145
2.430250644683838,0.06075565814971924,169.47162778589419,169.47162778589419,0.020251886049906413
2.463495969772339,0.0615868628025055,170.9523043858942,170.9523043858942,0.020528954267501832
2.4971511363983154,0.062428218126297,173.3441665858942,173.3441665858942,0.020809406042099
2.530043125152588,0.06325057744979859,175.05263958589418,175.05263958589418,0.02108352581659953
2.563382387161255,0.06408383250236512,177.3306035858942,177.3306035858942,0.02136127750078837
2.5965158939361572,0.06491250991821289,178.6973819858942,178.6973819858942,0.021637503306070963
2.6299455165863037,0.06574795842170715,180.4058549858942,180.4058549858942,0.02191598614056905
2.6630935668945312,0.06657696962356567,183.0255135858942,183.0255135858942,0.022192323207855223
2.696573495864868,0.06741394996643067,185.1895793858942,185.1895793858942,0.02247131665547689
2.7297916412353516,0.06824420690536499,186.8980523858942,186.8980523858942,0.022748068968454997
2.763118267059326,0.06907726526260376,188.6065253858942,188.6065253858942,0.023025755087534586
2.796388626098633,0.06990925073623658,190.2011001858942,190.2011001858942,0.023303083578745526
2.8296937942504883,0.07074182033538819,192.7068605858942,192.7068605858942,0.02358060677846273
